ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
10	10	13	9	0	11	17	0	0	9	11	14	0	10	4	6	3	15	16	13	6	0	18	12	3	19	3	6	11	13	13	17	14	0	16	2	9	0	0	15	11	9	6	4	14	7	16	5	7	13	5	0	7	15	12	14	0	5	9	6	12	3	11	16	0	12	7	0	0	14	0	11	7	9	8	3	0	5	6	12	5	0	16	12	0	13	0	5	13	7	10	4	0	0	5	17	0	10	9	11	7	9	6	13	0	4	0	12	1	1	3	12	13	8	21	14	5	5	6	7	0	9	0	5	0	0	16	0	0	0	0	0	9	11	8	0	17	10	10	13	10	6	0	0	9	18	14	12	11	7	5	0	16	0	0	16	0	11	7	0	0	8	12	16	7	0	0	5	11	19	0	20	18	0	15	8	5	10	0	11	0	11	0	12	13	15	0	0	0	17	6	10	4	2	0	0	2	11	5	5	0	12	15	9	0	0	6	9	16	14	6	11	7	3	18	0	7	8	0	16	4	4	0	20	15	15	7	17	4	9	0	11	11	12	12	10	11	15	5
11	0	11	0	3	16	8	6	10	0	0	3	12	4	13	7	17	9	0	0	13	16	0	11	0	11	0	11	7	8	12	17	7	12	0	3	2	14	8	3	0	2	9	13	13	0	8	8	0	8	0	0	9	6	14	11	6	0	17	14	0	0	0	0	0	11	1	0	18	21	14	0	0	10	11	0	0	0	14	2	8	0	0	11	15	11	12	4	11	0	8	9	4	4	9	0	0	0	0	0	7	0	14	0	9	8	18	5	0	0	0	6	3	10	11	7	11	10	18	10	3	0	10	4	3	0	13	0	0	5	8	12	7	4	9	15	1	3	10	3	8	16	4	0	6	7	17	12	0	7	17	0	16	11	0	7	14	0	14	0	13	14	11	8	0	2	5	15	0	0	0	9	12	11	12	7	5	0	0	3	12	12	0	0	13	6	0	8	6	6	5	0	12	20	6	11	0	10	9	0	0	0	14	0	0	16	14	14	14	19	0	19	13	12	12	11	10	9	9	3	3	0	0	16	6	14	17	8	0	10	0	14	0	0	17	12	0	21	15
12	19	10	14	24	0	0	11	12	14	0	5	1	0	5	1	0	8	3	13	9	11	4	14	17	0	7	3	7	10	11	11	0	2	7	0	14	0	1	6	0	14	10	19	15	13	14	0	9	13	0	2	9	6	6	5	7	0	0	9	0	0	16	0	6	14	5	15	19	0	6	12	11	10	15	20	14	10	0	21	0	0	0	13	6	13	11	11	17	0	0	13	3	13	7	0	12	11	14	11	15	14	15	0	0	4	0	8	18	0	17	0	13	0	19	0	7	5	5	6	19	6	10	0	0	5	16	13	11	0	15	6	10	18	0	0	15	0	4	8	11	0	16	15	17	16	6	11	9	0	0	0	0	19	9	0	0	9	0	14	20	7	22	10	8	15	0	0	17	16	0	17	0	0	19	19	0	0	15	2	11	0	5	10	18	18	5	7	12	0	3	18	0	0	0	7	0	11	0	11	13	7	0	11	4	0	5	4	10	8	0	7	11	3	0	0	20	10	0	0	0	0	7	11	9	9	8	7	8	18	0	16	7	6	0	13	14	0	9
13	0	15	11	13	2	8	0	19	0	0	5	14	17	7	10	5	0	8	0	1	12	21	1	9	10	10	16	0	3	0	3	9	7	0	0	0	0	11	3	3	4	2	0	12	0	15	4	12	8	11	0	8	12	8	8	13	0	0	7	8	0	10	18	2	12	6	5	9	12	7	0	8	0	0	3	6	11	7	6	11	0	10	8	2	0	0	6	6	0	13	5	6	0	13	15	0	0	11	6	8	9	16	0	6	13	3	15	7	0	18	11	3	10	7	20	12	13	10	0	0	0	0	0	0	0	0	0	0	14	20	6	14	0	7	10	0	0	0	6	1	5	10	0	0	18	0	0	11	0	0	0	8	5	2	13	14	10	4	12	8	11	16	4	0	10	7	9	0	6	8	11	17	3	4	0	6	3	14	4	2	11	0	7	0	7	15	0	10	0	8	0	0	0	0	0	0	3	0	1	1	20	7	0	0	10	5	7	0	18	12	10	12	0	13	10	0	8	0	13	4	9	12	8	0	11	6	8	0	0	18	8	8	14	3	4	7	9	0
14	12	0	11	9	0	12	10	12	12	4	10	18	0	0	0	0	4	1	11	0	11	9	8	9	12	13	8	9	9	5	7	3	0	0	0	0	12	0	9	9	7	13	0	2	16	20	0	14	9	6	11	0	0	0	12	11	5	1	0	17	13	8	30	1	0	11	15	0	10	6	10	15	8	0	18	9	0	0	0	14	7	0	0	10	0	9	0	11	11	8	0	5	6	8	0	7	13	0	16	18	19	0	15	6	0	0	16	10	16	16	1	8	0	5	7	0	10	0	10	15	3	15	16	16	16	0	9	8	5	9	0	17	5	10	16	14	9	14	13	8	14	5	13	9	3	8	0	0	0	0	0	15	10	19	0	9	0	0	5	0	11	13	9	6	12	18	6	0	0	0	6	12	7	14	10	12	5	13	5	9	0	0	0	0	0	2	12	0	10	0	8	14	11	12	0	1	0	3	10	5	10	14	11	0	13	21	13	0	8	11	6	0	0	0	11	9	13	5	9	0	18	11	7	0	12	10	0	5	0	11	12	2	0	16	8	12	0	10
15	15	0	3	4	10	9	0	0	7	0	0	5	0	11	11	5	13	7	14	9	11	3	14	6	0	8	23	17	14	7	17	0	0	15	13	12	10	0	0	8	13	12	0	5	6	2	5	15	15	0	2	0	11	14	8	0	16	0	0	17	0	16	8	11	9	15	9	5	7	9	7	11	11	17	0	0	0	12	18	10	0	10	11	7	18	0	1	8	0	8	0	23	8	2	1	12	9	0	10	23	8	17	6	17	9	0	15	1	7	0	7	0	9	3	0	7	0	0	2	14	0	24	2	17	0	17	11	0	18	12	20	2	9	9	26	8	0	7	0	6	13	4	5	17	0	7	0	10	0	12	10	9	13	14	0	12	0	0	12	1	9	12	5	15	12	15	7	8	11	0	17	0	14	17	12	15	0	5	9	11	0	15	9	15	3	0	9	7	2	0	8	0	9	14	7	8	14	13	11	0	2	0	0	13	9	0	0	14	0	12	0	11	6	10	9	0	7	9	7	0	0	11	0	0	4	9	13	0	0	13	6	0	4	5	17	0	14	11
16	0	0	6	13	12	7	17	10	0	0	0	0	0	14	7	0	0	12	0	0	14	13	15	13	9	11	0	10	0	0	0	8	0	11	3	11	0	0	13	0	9	0	5	13	13	7	0	10	0	0	0	6	3	14	0	11	12	16	10	9	12	0	6	5	13	10	0	0	8	9	0	7	0	0	0	0	0	4	14	9	4	10	15	0	14	0	3	7	6	13	4	17	9	14	11	11	17	0	15	17	10	8	10	8	13	0	0	16	1	11	6	6	0	2	13	6	0	0	20	0	2	14	0	16	15	0	13	10	9	2	7	14	0	0	9	16	9	0	0	0	5	14	0	0	5	0	14	17	0	10	0	5	5	0	16	11	17	15	13	7	17	12	2	0	0	9	0	0	0	16	0	2	6	15	8	5	15	13	0	0	6	15	0	4	12	0	11	14	0	22	0	2	0	0	7	0	0	4	14	13	0	5	11	0	0	0	7	3	11	9	0	14	21	13	9	14	9	12	6	17	11	11	0	0	18	0	8	0	0	14	6	4	10	5	8	5	0	13
17	11	9	11	13	6	17	6	7	11	10	10	5	13	0	20	0	4	9	9	0	0	22	9	16	18	12	7	0	7	5	4	15	0	10	10	0	15	10	7	8	8	8	5	9	9	0	10	11	14	0	0	0	4	0	0	16	2	5	7	0	7	0	17	0	0	3	13	0	8	0	10	17	5	12	9	3	17	0	24	18	10	9	10	14	7	6	0	9	14	12	8	8	0	18	0	0	0	13	5	13	11	6	6	7	21	4	11	0	8	5	20	0	13	0	8	15	6	0	14	0	11	0	12	8	16	0	13	0	0	0	2	0	10	16	6	6	0	0	9	16	12	0	9	9	16	13	8	19	16	6	4	8	3	13	0	0	12	3	0	11	2	8	8	0	8	0	12	13	12	3	5	17	0	16	14	0	12	0	13	15	7	0	9	0	0	14	15	9	8	14	11	9	24	12	13	9	9	10	3	3	6	15	12	14	12	0	13	18	0	13	14	9	11	10	3	14	12	5	0	19	0	8	9	6	0	3	0	18	17	12	0	2	9	7	12	0	0	10
18	12	16	0	16	10	10	10	10	0	0	0	13	0	9	15	7	0	16	14	7	7	11	12	13	14	2	15	17	11	3	11	13	9	4	16	0	0	15	19	0	3	7	11	21	0	0	12	0	21	0	7	14	12	0	5	11	0	12	0	5	0	17	13	21	9	6	6	10	0	0	15	1	11	14	6	0	3	11	4	0	10	0	6	11	0	0	2	12	2	26	4	7	7	10	17	11	5	0	15	16	0	14	11	11	0	14	0	4	10	19	0	12	4	8	10	0	0	12	5	13	2	14	0	10	7	7	9	0	8	16	5	4	0	17	8	0	13	9	10	21	0	16	1	18	17	13	4	5	11	8	14	13	0	14	0	5	10	10	12	0	6	0	2	0	0	4	7	3	0	0	0	4	5	2	8	10	11	2	4	0	1	12	0	0	11	16	7	15	0	0	8	18	18	18	13	12	0	0	13	10	2	10	0	7	10	12	20	5	3	11	0	12	14	10	0	3	10	7	8	0	11	4	0	0	2	14	11	15	12	0	0	4	8	4	11	0	0	6
19	15	1	11	23	4	0	9	14	17	0	0	8	0	10	13	0	0	0	6	16	9	0	5	11	10	14	0	16	8	19	9	14	1	0	12	0	10	0	7	0	7	0	10	0	16	8	11	15	10	0	13	6	9	3	11	9	0	3	7	17	11	17	0	15	0	0	23	6	13	19	11	0	0	15	13	14	4	5	13	0	21	7	15	12	0	13	9	0	0	0	15	3	0	19	17	0	0	0	8	10	17	0	8	5	10	14	3	11	0	4	6	2	8	9	8	15	7	0	0	8	0	20	8	0	0	9	8	11	0	19	10	0	6	8	0	0	0	0	0	0	6	0	0	4	9	7	0	16	3	0	16	0	8	7	0	13	0	3	15	0	16	0	0	6	10	13	0	0	4	8	0	13	0	6	6	5	0	9	14	0	0	10	0	21	0	15	0	11	0	11	16	0	8	17	11	0	8	6	7	11	3	0	7	0	10	5	0	16	0	9	14	6	12	15	0	18	11	4	0	0	12	8	0	8	0	0	0	9	0	16	13	0	9	5	7	17	7	2
20	0	0	0	4	10	8	10	7	9	11	2	7	12	9	7	10	3	8	15	5	10	0	18	12	8	11	9	0	0	1	12	3	0	10	12	11	0	13	19	14	18	12	14	14	9	8	0	3	16	13	0	14	12	9	0	21	0	9	9	5	8	9	13	8	5	5	18	5	14	13	19	12	11	10	0	0	0	13	0	13	3	7	19	13	15	0	14	12	14	11	0	0	0	10	6	3	2	12	10	12	5	8	3	6	0	0	5	14	3	0	12	8	6	4	12	9	12	0	9	12	9	8	0	5	0	9	7	6	12	2	5	4	0	16	12	10	1	6	8	5	11	16	11	11	10	6	5	22	4	19	21	0	3	5	6	17	0	0	16	15	8	2	0	5	0	10	10	10	4	0	0	0	17	0	7	0	13	19	10	0	12	8	5	0	10	0	4	0	9	0	11	15	12	9	9	16	14	9	0	14	7	0	17	11	6	11	7	0	7	3	2	0	0	2	10	0	13	0	15	15	15	0	13	0	0	9	0	9	7	0	13	0	8	3	3	8	17	0
21	0	0	8	8	6	0	1	16	5	16	16	1	7	8	12	14	3	2	0	7	6	13	14	12	16	14	9	0	19	11	10	10	8	13	0	0	4	9	12	1	10	0	10	13	0	13	0	13	11	8	12	3	10	15	11	7	0	0	0	0	11	11	14	10	10	18	7	0	11	16	0	2	10	0	0	0	6	4	9	10	0	12	0	17	0	11	0	0	10	14	10	4	0	2	0	7	14	11	0	0	13	9	15	0	13	7	18	0	0	0	13	0	14	10	0	11	0	18	11	1	0	16	0	6	0	0	12	4	0	0	0	0	0	15	11	7	6	2	10	6	0	3	12	11	0	11	11	10	6	21	5	19	0	0	10	21	10	7	0	18	0	10	0	6	26	0	9	0	11	6	0	13	14	0	8	0	13	12	4	0	11	0	0	9	0	10	23	5	0	2	0	17	17	18	11	11	3	16	0	6	0	0	22	8	12	8	21	19	14	0	7	0	16	0	0	7	20	8	16	0	10	13	1	10	14	17	1	10	10	0	9	7	2	5	0	10	0	5
22	0	14	0	3	12	4	15	0	0	6	17	9	13	19	15	12	11	11	11	9	3	16	0	11	0	16	0	12	7	10	16	17	11	18	11	10	0	13	0	4	0	0	0	11	9	0	0	14	17	10	13	0	3	8	0	12	9	29	15	10	15	1	17	0	0	2	13	13	0	5	0	14	6	6	8	10	0	0	0	0	0	10	0	0	0	3	13	25	9	3	0	4	4	4	6	0	0	0	7	5	0	12	0	16	17	12	4	0	11	6	0	14	15	2	13	11	16	0	6	13	0	0	12	15	0	6	9	11	9	11	0	0	8	16	0	0	0	9	8	6	10	4	0	9	4	16	14	0	0	12	10	9	2	9	9	6	14	12	8	0	10	9	0	15	14	11	16	10	0	7	10	8	18	13	0	0	8	14	17	8	6	3	0	2	0	8	0	14	18	12	8	4	6	12	8	8	10	0	17	0	10	13	7	14	14	10	1	0	0	3	10	19	0	11	0	8	8	10	15	5	1	17	6	7	9	9	8	14	16	17	8	0	7	5	17	15	14	10
23	5	10	6	11	1	0	15	7	0	0	15	2	16	12	1	7	0	0	6	14	3	7	6	10	10	0	7	16	0	0	12	9	17	18	6	8	0	11	13	11	15	8	0	16	7	13	18	0	0	12	10	6	19	0	0	6	0	0	6	9	0	9	4	0	15	5	20	16	0	0	14	9	14	5	0	7	6	0	12	16	17	0	16	10	16	13	8	0	0	0	0	1	7	19	3	0	14	9	0	13	11	17	6	13	0	0	0	0	12	16	10	7	0	0	5	5	0	0	0	7	12	5	13	6	3	13	5	15	15	0	1	0	2	15	0	12	12	0	11	7	13	0	11	4	11	3	6	7	0	6	14	12	0	10	11	15	0	11	11	15	8	10	2	11	2	11	13	16	8	0	0	5	11	12	11	0	0	10	0	14	5	0	12	0	15	13	2	13	0	0	0	13	14	0	0	1	19	0	24	16	11	6	3	9	0	10	7	17	4	7	12	6	16	11	0	0	0	4	0	4	10	0	12	5	13	6	19	0	0	0	5	0	5	7	0	11	5	6
24	10	7	0	14	4	2	15	9	0	7	16	0	8	0	15	2	10	12	4	13	9	0	14	12	14	5	18	13	17	0	0	11	0	0	7	14	9	3	14	17	12	12	9	8	0	0	8	12	12	9	0	0	0	10	0	0	11	0	11	11	7	18	0	0	2	0	9	17	0	0	15	0	0	13	0	0	0	0	0	6	10	2	7	8	15	0	15	9	7	15	15	0	11	0	0	11	14	0	0	0	18	5	6	0	9	10	11	2	0	9	0	13	18	20	11	12	0	7	0	3	4	0	5	0	2	19	10	11	3	15	0	12	5	0	0	10	18	13	7	18	13	0	12	0	6	0	5	11	0	0	12	0	6	0	13	6	0	11	10	11	4	0	0	12	8	6	2	0	0	0	15	0	0	8	8	14	16	23	13	20	13	13	0	0	16	0	0	11	0	11	8	9	0	5	12	13	10	13	12	2	10	7	0	12	10	13	1	0	0	0	0	9	13	16	7	14	16	16	12	0	8	10	8	10	0	10	0	0	0	0	10	16	8	5	5	0	0	13
25	0	0	5	0	3	0	10	14	4	4	7	9	0	0	7	8	13	3	7	8	0	5	9	7	0	0	10	13	0	6	0	17	18	0	0	0	12	9	12	12	16	15	2	0	0	12	12	0	0	0	15	7	0	4	5	12	2	9	8	15	7	12	11	8	12	16	11	6	0	0	0	11	5	9	12	0	1	3	0	8	3	0	0	7	12	0	8	0	0	7	5	0	7	0	0	0	0	12	0	14	20	22	13	10	8	0	6	7	8	5	16	1	0	0	22	0	16	9	0	8	3	10	6	0	0	5	17	0	15	11	6	5	12	6	0	11	0	0	0	10	0	5	0	18	0	0	11	0	11	17	1	18	7	11	11	0	0	9	11	0	0	21	14	14	15	0	0	14	11	4	0	4	7	14	0	9	0	17	11	0	0	12	10	2	5	0	20	8	0	5	12	11	0	4	0	14	12	0	7	8	0	20	10	8	0	0	8	0	19	0	15	7	11	10	16	14	5	4	0	6	12	10	17	0	0	7	0	12	16	11	0	12	9	7	12	7	8	14
26	10	15	0	10	6	8	0	0	4	12	10	0	13	14	11	0	12	10	12	10	6	5	0	7	0	10	9	14	19	8	7	0	9	0	0	5	0	11	3	4	25	9	0	8	8	0	6	5	5	0	0	7	7	8	15	0	0	14	4	6	12	0	0	0	0	10	9	0	6	11	0	0	0	14	0	5	0	15	12	10	0	0	0	0	10	21	18	5	15	0	0	0	10	13	14	0	8	9	14	8	11	17	4	7	6	0	0	3	0	0	16	2	16	0	0	14	0	11	6	0	0	7	13	0	9	8	7	2	17	15	8	7	2	13	5	8	9	12	7	11	5	0	0	0	11	12	18	0	0	14	17	4	0	5	14	21	11	0	11	0	3	0	4	14	9	3	8	13	15	10	14	7	13	14	8	0	11	0	12	10	21	11	20	0	9	0	11	0	0	18	0	10	0	12	0	0	1	0	0	16	21	13	14	8	5	11	0	8	16	18	8	8	0	10	12	1	8	16	0	13	0	8	0	0	0	16	0	0	0	0	13	0	8	18	0	6	7	16
27	7	7	4	12	17	16	4	12	21	8	0	11	10	7	11	7	0	14	0	9	16	3	0	0	3	4	17	13	4	0	0	6	0	11	9	8	8	9	0	11	1	10	0	0	0	11	6	0	15	16	17	3	12	8	11	4	0	5	14	17	11	2	0	3	12	0	0	0	15	13	15	0	13	10	0	14	5	15	10	13	11	0	9	0	15	5	10	0	0	0	11	0	0	15	0	0	0	6	0	0	14	9	10	12	0	0	1	0	0	8	0	11	0	11	4	11	0	9	6	16	7	13	0	0	7	7	1	1	0	0	0	0	6	12	6	9	17	11	0	1	0	18	8	17	2	14	6	9	25	3	0	0	0	4	8	0	10	13	1	5	4	15	6	6	6	12	14	9	0	0	0	8	0	8	0	0	8	13	3	10	0	14	9	13	5	17	14	10	0	11	14	15	22	17	12	15	19	14	6	0	8	0	6	13	7	8	0	0	0	16	0	12	3	10	13	10	14	0	3	10	8	0	0	12	15	9	3	0	0	10	6	6	14	14	10	11	0	8
28	0	11	0	14	12	12	0	12	15	8	13	5	3	10	9	0	0	13	8	5	0	7	1	17	0	13	6	21	0	19	17	8	15	7	0	10	8	9	0	0	8	11	4	8	13	2	13	0	15	8	14	5	0	0	3	0	6	10	0	0	9	0	12	5	5	0	10	9	13	10	5	0	11	5	11	19	2	11	8	0	14	2	21	0	0	14	15	15	0	12	8	11	9	0	7	0	11	0	13	7	15	15	0	22	0	3	17	3	0	10	10	6	0	0	0	11	1	10	5	0	11	0	13	14	8	14	13	12	18	18	4	3	6	6	0	14	6	12	7	10	9	0	0	0	0	11	1	9	10	0	10	0	18	1	4	3	10	17	13	0	0	16	10	0	13	16	4	2	0	11	0	14	0	0	15	15	0	0	0	0	0	11	0	13	18	1	0	0	5	9	0	13	17	0	1	14	0	10	10	15	13	0	0	9	0	9	9	3	12	15	0	0	0	17	6	6	0	0	12	15	7	0	7	14	21	11	0	11	9	0	9	9	10	7	0	20	12	0
29	15	0	15	0	13	3	18	17	5	0	12	10	19	10	12	7	0	0	12	4	7	5	15	14	13	19	0	14	14	20	6	0	0	0	0	16	0	0	9	6	6	11	0	15	0	0	0	11	10	8	9	9	0	0	8	7	12	0	0	15	10	15	0	11	7	6	9	13	19	15	9	10	0	11	0	0	11	0	17	0	17	6	14	7	3	6	0	0	4	16	4	8	9	0	0	0	0	13	13	0	11	0	17	10	12	0	5	10	5	0	0	0	13	10	8	0	15	9	8	9	14	0	0	0	11	5	7	15	0	10	0	0	0	0	24	14	11	16	2	7	15	0	0	11	8	14	8	8	0	0	13	0	0	0	16	8	5	2	0	0	16	0	0	0	9	3	14	16	2	0	0	13	14	1	0	0	12	11	13	0	9	15	0	0	0	22	8	9	0	8	0	0	0	5	11	5	10	9	14	11	17	9	15	5	10	16	13	9	15	13	0	8	9	9	5	9	13	15	5	18	16	21	1	14	0	3	4	12	0	5	5	11	18	6	13	5	0	15
30	8	0	6	0	0	0	12	17	0	0	18	0	0	4	0	14	9	7	5	0	6	5	17	20	0	7	12	12	9	6	22	11	0	13	5	4	8	22	7	19	11	17	0	8	8	17	22	1	3	9	4	0	0	12	4	0	13	20	0	10	0	0	0	0	13	12	5	11	0	16	8	17	0	0	8	6	2	8	8	5	15	6	7	17	9	9	11	6	14	12	8	9	0	0	6	12	15	4	11	0	0	9	13	15	0	14	11	9	16	9	18	7	11	0	14	7	18	12	0	6	0	18	3	0	0	0	3	7	5	0	9	4	10	10	0	0	0	7	14	0	0	0	7	0	0	0	5	13	0	12	0	8	0	13	8	11	0	0	0	6	0	11	10	0	13	8	11	4	8	0	0	14	7	9	14	9	5	0	14	11	9	13	10	4	0	0	0	10	0	0	11	0	19	9	16	9	0	0	10	0	10	22	0	0	0	10	11	0	0	7	0	0	0	3	9	15	9	5	4	0	6	14	12	15	2	7	0	6	9	0	5	8	14	7	15	0	10	13
31	8	6	12	9	10	13	0	11	15	6	0	0	11	1	0	10	6	14	14	7	6	0	0	16	0	0	0	0	0	0	3	0	7	0	0	13	9	6	0	0	0	6	6	0	11	7	11	0	11	19	6	0	19	0	5	5	16	8	0	0	0	0	9	0	14	6	0	0	11	0	4	9	15	6	10	8	12	13	14	19	0	16	9	15	8	26	0	8	0	4	0	0	8	16	13	4	13	0	14	16	14	9	4	11	11	15	0	0	10	0	9	0	9	10	17	15	0	17	8	7	1	0	0	6	10	3	0	0	12	0	0	12	14	8	18	12	0	6	9	0	0	10	10	7	0	6	2	0	0	0	9	19	14	19	18	8	9	5	13	3	0	5	19	6	1	0	0	15	9	0	13	0	10	0	11	0	10	10	0	8	8	8	22	0	12	14	10	5	11	13	10	16	9	11	0	16	20	4	14	0	10	9	1	0	0	14	0	0	0	7	4	7	7	4	16	0	9	12	0	0	0	12	0	8	8	0	14	10	13	5	6	0	15	7	0	21	5	1
