feature_a_id	feature_b_id	feature_a_name	feature_b_name	Correlation
120	84	metagenomics_21	proteomics_85	-0.031233168832368024
72	43	proteomics_73	proteomics_44	0.031230234632924257
128	93	metagenomics_29	proteomics_94	-0.031200319876223397
119	64	metagenomics_20	proteomics_65	0.031162811629998774
65	7	proteomics_66	proteomics_8	0.031153434377031823
138	118	metagenomics_39	metagenomics_19	0.03115281773396382
83	17	proteomics_84	proteomics_18	0.031050722368837443
82	68	proteomics_83	proteomics_69	-0.031032283991704837
68	20	proteomics_69	proteomics_21	-0.031004859680179242
101	18	metagenomics_2	proteomics_19	-0.030927876891068906
149	94	metagenomics_50	proteomics_95	0.030919544615885586
134	64	metagenomics_35	proteomics_65	0.030821889082410535
126	36	metagenomics_27	proteomics_37	-0.0307933636122259
138	1	metagenomics_39	proteomics_2	-0.030785499856668504
122	65	metagenomics_23	proteomics_66	0.030784623879699834
31	3	proteomics_32	proteomics_4	-0.030759455320924292
149	100	metagenomics_50	metagenomics_1	-0.03074263763787466
135	49	metagenomics_36	proteomics_50	0.030708992218425473
148	135	metagenomics_49	metagenomics_36	-0.030630446022657583
138	82	metagenomics_39	proteomics_83	0.030619996141803132
116	86	metagenomics_17	proteomics_87	-0.030616960208006465
128	22	metagenomics_29	proteomics_23	-0.030497254991736552
47	6	proteomics_48	proteomics_7	-0.03047560034976259
44	25	proteomics_45	proteomics_26	0.030464801825245663
117	63	metagenomics_18	proteomics_64	0.03043752671464689
35	21	proteomics_36	proteomics_22	0.03040856610347594
119	20	metagenomics_20	proteomics_21	0.030397398826205013
87	3	proteomics_88	proteomics_4	0.030379474313079254
68	39	proteomics_69	proteomics_40	0.03037839413412899
138	60	metagenomics_39	proteomics_61	-0.03036711408104434
105	77	metagenomics_6	proteomics_78	0.030351807283223585
36	28	proteomics_37	proteomics_29	0.03029285938067948
25	9	proteomics_26	proteomics_10	-0.030275202145073614
140	9	metagenomics_41	proteomics_10	-0.03026160112094474
146	140	metagenomics_47	metagenomics_41	-0.030220754419009063
128	86	metagenomics_29	proteomics_87	-0.030186229776746662
135	52	metagenomics_36	proteomics_53	0.03018477956356265
92	15	proteomics_93	proteomics_16	-0.030169962499602743
106	54	metagenomics_7	proteomics_55	0.030160400573147398
136	84	metagenomics_37	proteomics_85	0.03014340850268159
105	60	metagenomics_6	proteomics_61	0.03009606244452447
115	22	metagenomics_16	proteomics_23	-0.030053131769660592
115	91	metagenomics_16	proteomics_92	-0.030052001531006723
133	70	metagenomics_34	proteomics_71	-0.030045932106944596
134	24	metagenomics_35	proteomics_25	-0.03003462690555131
108	39	metagenomics_9	proteomics_40	-0.030007413889157425
93	28	proteomics_94	proteomics_29	0.029964372787598545
139	21	metagenomics_40	proteomics_22	-0.029950995508191032
71	50	proteomics_72	proteomics_51	0.029929726753888445
145	73	metagenomics_46	proteomics_74	-0.0299132325022711
147	73	metagenomics_48	proteomics_74	-0.029844757947734737
83	38	proteomics_84	proteomics_39	-0.029839692397967327
18	12	proteomics_19	proteomics_13	-0.029836441359385058
148	76	metagenomics_49	proteomics_77	0.0297772143532176
109	28	metagenomics_10	proteomics_29	0.02976396634665503
119	46	metagenomics_20	proteomics_47	0.029686627250694743
128	112	metagenomics_29	metagenomics_13	-0.02968481386394862
149	90	metagenomics_50	proteomics_91	0.029683336517622845
122	100	metagenomics_23	metagenomics_1	0.02967951523223803
134	28	metagenomics_35	proteomics_29	-0.02961857927127092
12	1	proteomics_13	proteomics_2	0.02961244208726901
89	30	proteomics_90	proteomics_31	0.02957822339184793
95	27	proteomics_96	proteomics_28	-0.029577133999107594
135	6	metagenomics_36	proteomics_7	0.029573246913253
103	30	metagenomics_4	proteomics_31	0.02955972459048482
135	58	metagenomics_36	proteomics_59	-0.029554626312058588
144	133	metagenomics_45	metagenomics_34	0.029485468070034774
132	30	metagenomics_33	proteomics_31	-0.029425724603861052
95	81	proteomics_96	proteomics_82	-0.0294145274528231
119	84	metagenomics_20	proteomics_85	0.029403594766728956
65	10	proteomics_66	proteomics_11	-0.02934706446753379
67	9	proteomics_68	proteomics_10	0.029340556239841643
106	83	metagenomics_7	proteomics_84	-0.02930363657417534
123	38	metagenomics_24	proteomics_39	0.029271733200997685
66	60	proteomics_67	proteomics_61	0.0292573927525696
137	133	metagenomics_38	metagenomics_34	0.029236706280033317
118	19	metagenomics_19	proteomics_20	-0.0291550992686883
73	67	proteomics_74	proteomics_68	0.029140832099183934
28	16	proteomics_29	proteomics_17	0.029109988509791455
101	22	metagenomics_2	proteomics_23	0.02908715206673805
68	22	proteomics_69	proteomics_23	0.02908263498273292
50	1	proteomics_51	proteomics_2	-0.029073673481362212
118	35	metagenomics_19	proteomics_36	0.029053328200234638
60	30	proteomics_61	proteomics_31	-0.029036715875500364
149	5	metagenomics_50	proteomics_6	-0.029024433675800446
124	58	metagenomics_25	proteomics_59	0.029001174702025064
116	97	metagenomics_17	proteomics_98	-0.028998921250706224
84	47	proteomics_85	proteomics_48	-0.02899140564982565
117	7	metagenomics_18	proteomics_8	0.0289885391263041
125	89	metagenomics_26	proteomics_90	0.028982807347880595
109	50	metagenomics_10	proteomics_51	0.02896325389535476
117	105	metagenomics_18	metagenomics_6	0.028951863628584363
85	81	proteomics_86	proteomics_82	0.028921229275206375
58	18	proteomics_59	proteomics_19	-0.02890212196362851
149	120	metagenomics_50	metagenomics_21	0.028901267908769544
88	50	proteomics_89	proteomics_51	-0.028888886191220885
140	14	metagenomics_41	proteomics_15	-0.028867102422585025
111	3	metagenomics_12	proteomics_4	0.028858768000343402
96	16	proteomics_97	proteomics_17	-0.028804413867078965
51	12	proteomics_52	proteomics_13	0.028800247863407593
123	101	metagenomics_24	metagenomics_2	-0.028788189608780237
144	89	metagenomics_45	proteomics_90	0.028762118946242782
137	89	metagenomics_38	proteomics_90	0.02875484058056965
76	20	proteomics_77	proteomics_21	0.028730023702248426
87	67	proteomics_88	proteomics_68	-0.028696340327850837
82	50	proteomics_83	proteomics_51	0.02857691131668981
134	86	metagenomics_35	proteomics_87	0.02856639126373036
33	17	proteomics_34	proteomics_18	-0.028560405523127688
140	46	metagenomics_41	proteomics_47	-0.02855464849196773
145	88	metagenomics_46	proteomics_89	0.028442290683051718
93	50	proteomics_94	proteomics_51	0.02842947630134931
109	52	metagenomics_10	proteomics_53	0.028408090722881942
82	17	proteomics_83	proteomics_18	-0.028363237183495604
145	30	metagenomics_46	proteomics_31	0.028328871454566373
122	30	metagenomics_23	proteomics_31	0.028310210772482133
33	6	proteomics_34	proteomics_7	-0.028309508304831144
80	51	proteomics_81	proteomics_52	-0.0282773288104638
113	81	metagenomics_14	proteomics_82	-0.02826523565247683
100	84	metagenomics_1	proteomics_85	0.028260144056440173
74	22	proteomics_75	proteomics_23	0.028252812883973098
146	23	metagenomics_47	proteomics_24	-0.028246121427537733
78	72	proteomics_79	proteomics_73	0.028214300095039998
1	0	proteomics_2	proteomics_1	-0.0280689189006366
72	39	proteomics_73	proteomics_40	-0.02805794152480614
83	68	proteomics_84	proteomics_69	-0.028042821161156296
138	109	metagenomics_39	metagenomics_10	0.028038380456938298
101	79	metagenomics_2	proteomics_80	-0.028031557214774832
118	50	metagenomics_19	proteomics_51	0.028003559493405904
129	22	metagenomics_30	proteomics_23	-0.0279822074723676
139	123	metagenomics_40	metagenomics_24	-0.02795840656250491
68	48	proteomics_69	proteomics_49	-0.027947505963532113
82	31	proteomics_83	proteomics_32	-0.02792341995545092
145	57	metagenomics_46	proteomics_58	0.02788558316481724
128	11	metagenomics_29	proteomics_12	0.02788084574593622
50	21	proteomics_51	proteomics_22	0.0278598741624931
86	30	proteomics_87	proteomics_31	0.027829368294134505
125	120	metagenomics_26	metagenomics_21	-0.02782119943153425
120	54	metagenomics_21	proteomics_55	0.027802255578175145
121	3	metagenomics_22	proteomics_4	-0.027767804626223656
137	135	metagenomics_38	metagenomics_36	0.02776751454824737
139	28	metagenomics_40	proteomics_29	-0.027758173673746
71	30	proteomics_72	proteomics_31	0.027735209871208696
81	11	proteomics_82	proteomics_12	-0.027734187586926678
45	12	proteomics_46	proteomics_13	-0.027684123790585352
90	22	proteomics_91	proteomics_23	0.027673060849117984
99	14	proteomics_100	proteomics_15	-0.02766840447839143
129	49	metagenomics_30	proteomics_50	-0.02763999855036945
97	43	proteomics_98	proteomics_44	-0.027603013262066756
128	89	metagenomics_29	proteomics_90	-0.027582850958541308
144	68	metagenomics_45	proteomics_69	0.027580645472302004
144	90	metagenomics_45	proteomics_91	-0.02757480361321619
68	1	proteomics_69	proteomics_2	0.027571776007259914
90	54	proteomics_91	proteomics_55	0.02755148398083134
83	31	proteomics_84	proteomics_32	-0.02754600030254991
86	64	proteomics_87	proteomics_65	0.027528809528988618
126	5	metagenomics_27	proteomics_6	-0.027520782161935403
147	107	metagenomics_48	metagenomics_8	0.02751896145147471
146	57	metagenomics_47	proteomics_58	-0.027452029382392225
98	25	proteomics_99	proteomics_26	0.02742747110623421
127	101	metagenomics_28	metagenomics_2	0.027425229485249406
138	71	metagenomics_39	proteomics_72	0.02742283438463747
111	97	metagenomics_12	proteomics_98	-0.027419795194879998
125	0	metagenomics_26	proteomics_1	-0.02741150949644022
87	27	proteomics_88	proteomics_28	0.027383621602708092
6	2	proteomics_7	proteomics_3	0.027368234380943532
122	118	metagenomics_23	metagenomics_19	-0.02733059078611638
78	51	proteomics_79	proteomics_52	-0.02732910525465428
144	116	metagenomics_45	metagenomics_17	-0.027312877208378453
139	4	metagenomics_40	proteomics_5	-0.02724721475492934
137	120	metagenomics_38	metagenomics_21	-0.02724216989541684
147	15	metagenomics_48	proteomics_16	0.027239522591369296
137	90	metagenomics_38	proteomics_91	-0.02718865242837781
144	135	metagenomics_45	metagenomics_36	0.02717777044019659
84	81	proteomics_85	proteomics_82	0.027165420546862672
148	51	metagenomics_49	proteomics_52	0.02714714751511993
143	68	metagenomics_44	proteomics_69	0.027141035524449172
89	66	proteomics_90	proteomics_67	0.027120137676030973
50	39	proteomics_51	proteomics_40	-0.02707004809902282
107	68	metagenomics_8	proteomics_69	-0.027066113329055556
31	1	proteomics_32	proteomics_2	0.027063487638049177
109	55	metagenomics_10	proteomics_56	0.02705261607214704
73	31	proteomics_74	proteomics_32	0.027050319078134613
144	120	metagenomics_45	metagenomics_21	-0.02702842320455501
139	101	metagenomics_40	metagenomics_2	0.027025213799943715
115	47	metagenomics_16	proteomics_48	-0.027016454178323653
137	116	metagenomics_38	metagenomics_17	-0.027013254308577865
58	9	proteomics_59	proteomics_10	0.027008856756517714
65	5	proteomics_66	proteomics_6	-0.026962351736140828
138	39	metagenomics_39	proteomics_40	-0.02696229342271088
115	68	metagenomics_16	proteomics_69	0.02695994259137034
100	96	metagenomics_1	proteomics_97	0.02692543987497321
68	64	proteomics_69	proteomics_65	0.02692284034455223
53	29	proteomics_54	proteomics_30	0.0269114347256526
88	70	proteomics_89	proteomics_71	-0.026910509999991
89	73	proteomics_90	proteomics_74	-0.026903456156496294
129	110	metagenomics_30	metagenomics_11	-0.02689552601410549
42	25	proteomics_43	proteomics_26	-0.02680859236499697
135	9	metagenomics_36	proteomics_10	0.026728266123619168
126	91	metagenomics_27	proteomics_92	-0.026670260059187857
77	12	proteomics_78	proteomics_13	0.026661210793551965
82	72	proteomics_83	proteomics_73	0.026652826495000007
77	61	proteomics_78	proteomics_62	-0.026637176934101753
82	48	proteomics_83	proteomics_49	-0.026631193587893613
128	21	metagenomics_29	proteomics_22	-0.026613146654426923
105	53	metagenomics_6	proteomics_54	-0.026602717841886933
142	30	metagenomics_43	proteomics_31	0.026591493052554326
128	25	metagenomics_29	proteomics_26	0.026580532382280045
140	17	metagenomics_41	proteomics_18	0.026570394316878795
73	44	proteomics_74	proteomics_45	0.026537455345273717
118	71	metagenomics_19	proteomics_72	0.02653026958406529
142	120	metagenomics_43	metagenomics_21	-0.02635333556952812
112	73	metagenomics_13	proteomics_74	-0.026347449897724095
128	95	metagenomics_29	proteomics_96	0.026311434528851704
91	76	proteomics_92	proteomics_77	0.026301410083334545
85	13	proteomics_86	proteomics_14	-0.026285224437895723
138	93	metagenomics_39	proteomics_94	0.026282746018887384
107	5	metagenomics_8	proteomics_6	0.026279610632204985
128	60	metagenomics_29	proteomics_61	0.026256936146099856
123	92	metagenomics_24	proteomics_93	-0.026245922474684703
119	96	metagenomics_20	proteomics_97	0.026223767633861972
139	55	metagenomics_40	proteomics_56	0.026219104497819903
51	47	proteomics_52	proteomics_48	-0.026211350969523175
114	97	metagenomics_15	proteomics_98	0.026188166414430652
43	32	proteomics_44	proteomics_33	-0.026185845346811953
125	90	metagenomics_26	proteomics_91	-0.02617257912547627
94	31	proteomics_95	proteomics_32	0.026163540394935896
95	40	proteomics_96	proteomics_41	-0.026157227470485656
143	135	metagenomics_44	metagenomics_36	0.02614850545045588
130	71	metagenomics_31	proteomics_72	0.02613515038297707
129	83	metagenomics_30	proteomics_84	0.02611916742348526
110	74	metagenomics_11	proteomics_75	-0.026088536449470418
119	35	metagenomics_20	proteomics_36	-0.026072734711660404
89	54	proteomics_90	proteomics_55	-0.026031284588576644
114	26	metagenomics_15	proteomics_27	-0.02602961524457294
29	1	proteomics_30	proteomics_2	0.02601139259840843
65	33	proteomics_66	proteomics_34	0.025979238654856286
60	35	proteomics_61	proteomics_36	-0.025966810611377768
90	64	proteomics_91	proteomics_65	0.025957087654194307
18	3	proteomics_19	proteomics_4	-0.025939060152583293
123	83	metagenomics_24	proteomics_84	-0.025936079103951036
100	93	metagenomics_1	proteomics_94	-0.02592941596354897
133	83	metagenomics_34	proteomics_84	-0.025918204154605346
79	41	proteomics_80	proteomics_42	-0.025908710993724313
22	5	proteomics_23	proteomics_6	-0.025901441021717143
148	133	metagenomics_49	metagenomics_34	-0.025900030626995828
60	19	proteomics_61	proteomics_20	0.025888186766502154
147	19	metagenomics_48	proteomics_20	-0.02586940575284903
112	87	metagenomics_13	proteomics_88	0.025864060691962953
138	88	metagenomics_39	proteomics_89	-0.025853610125529152
64	5	proteomics_65	proteomics_6	-0.025822722236709086
81	67	proteomics_82	proteomics_68	-0.025814207899081065
84	0	proteomics_85	proteomics_1	-0.025806270321619217
105	47	metagenomics_6	proteomics_48	0.025787683294713874
67	66	proteomics_68	proteomics_67	-0.02578740391209246
114	99	metagenomics_15	proteomics_100	0.025785604319631783
81	44	proteomics_82	proteomics_45	-0.02577675999426253
135	61	metagenomics_36	proteomics_62	-0.02576688113944394
149	17	metagenomics_50	proteomics_18	-0.025766375529566968
127	44	metagenomics_28	proteomics_45	-0.02573628634002762
114	81	metagenomics_15	proteomics_82	0.025730094920440292
101	5	metagenomics_2	proteomics_6	-0.0257164801920296
49	2	proteomics_50	proteomics_3	-0.025683644859671076
107	16	metagenomics_8	proteomics_17	0.025683613490327925
121	25	metagenomics_22	proteomics_26	-0.025680672345157612
135	53	metagenomics_36	proteomics_54	0.02567869180745416
107	78	metagenomics_8	proteomics_79	0.025670529293079627
38	3	proteomics_39	proteomics_4	-0.025669478495167083
51	43	proteomics_52	proteomics_44	-0.02565828709860043
50	24	proteomics_51	proteomics_25	0.025652042737003795
138	15	metagenomics_39	proteomics_16	-0.02561519248022274
120	66	metagenomics_21	proteomics_67	-0.02560853429756627
96	86	proteomics_97	proteomics_87	0.02559934316800386
142	90	metagenomics_43	proteomics_91	-0.025586823937141633
44	28	proteomics_45	proteomics_29	0.025582249069846692
18	10	proteomics_19	proteomics_11	-0.025567406212066213
130	60	metagenomics_31	proteomics_61	-0.025565011044891058
145	4	metagenomics_46	proteomics_5	-0.025557407908489933
110	2	metagenomics_11	proteomics_3	-0.02551247760902426
86	11	proteomics_87	proteomics_12	-0.025507489711494365
83	74	proteomics_84	proteomics_75	0.02550680717473534
81	27	proteomics_82	proteomics_28	0.02547876616706509
106	21	metagenomics_7	proteomics_22	-0.025467150351511154
61	30	proteomics_62	proteomics_31	-0.02546273273795086
94	36	proteomics_95	proteomics_37	-0.025453771448220124
8	2	proteomics_9	proteomics_3	-0.025443270468882947
149	97	metagenomics_50	proteomics_98	0.025439431206834884
15	5	proteomics_16	proteomics_6	-0.025422588312915086
149	72	metagenomics_50	proteomics_73	0.025414059963479882
120	73	metagenomics_21	proteomics_74	0.025402905708580385
65	37	proteomics_66	proteomics_38	0.025390979680946276
86	77	proteomics_87	proteomics_78	-0.025390355304338735
65	28	proteomics_66	proteomics_29	-0.02538815660427904
121	21	metagenomics_22	proteomics_22	0.025378149037105432
145	131	metagenomics_46	metagenomics_32	0.025341527939067895
40	2	proteomics_41	proteomics_3	0.025339716639773503
147	104	metagenomics_48	metagenomics_5	0.025338315992574786
70	16	proteomics_71	proteomics_17	0.02532024874604939
149	62	metagenomics_50	proteomics_63	-0.025317154518201206
75	28	proteomics_76	proteomics_29	-0.025313763956548357
130	9	metagenomics_31	proteomics_10	0.025282392512065197
79	17	proteomics_80	proteomics_18	0.025278353073086533
66	50	proteomics_67	proteomics_51	-0.025268133381667605
76	44	proteomics_77	proteomics_45	-0.025252919540095536
120	43	metagenomics_21	proteomics_44	-0.02525203179141471
45	43	proteomics_46	proteomics_44	0.025233108491137607
92	2	proteomics_93	proteomics_3	0.025224563846952437
76	49	proteomics_77	proteomics_50	-0.025218395651996448
143	13	metagenomics_44	proteomics_14	0.025213299368743777
27	13	proteomics_28	proteomics_14	0.025207166920477222
134	66	metagenomics_35	proteomics_67	0.025152496585530836
147	125	metagenomics_48	metagenomics_26	0.02513494765349928
142	11	metagenomics_43	proteomics_12	0.02512340511299499
149	89	metagenomics_50	proteomics_90	-0.025108204696978397
49	47	proteomics_50	proteomics_48	-0.02510423144362468
132	13	metagenomics_33	proteomics_14	-0.025103264553687582
104	15	metagenomics_5	proteomics_16	-0.02506988401124125
135	7	metagenomics_36	proteomics_8	0.02506731962934859
73	52	proteomics_74	proteomics_53	0.025059023585985787
71	45	proteomics_72	proteomics_46	0.025032689028764557
110	87	metagenomics_11	proteomics_88	0.025030185719275698
67	0	proteomics_68	proteomics_1	0.025029032564588043
32	27	proteomics_33	proteomics_28	-0.02501697947233583
124	60	metagenomics_25	proteomics_61	-0.02500125293629273
41	33	proteomics_42	proteomics_34	-0.02498146584131299
132	70	metagenomics_33	proteomics_71	-0.0249406131865125
46	33	proteomics_47	proteomics_34	0.024939440785664194
104	42	metagenomics_5	proteomics_43	-0.024918021429237214
90	73	proteomics_91	proteomics_74	0.024916068663255693
46	11	proteomics_47	proteomics_12	0.024914698867108193
99	96	proteomics_100	proteomics_97	0.02487334509928829
64	16	proteomics_65	proteomics_17	-0.02485476348284555
13	9	proteomics_14	proteomics_10	0.024853692543165835
79	53	proteomics_80	proteomics_54	0.024853152263952537
115	38	metagenomics_16	proteomics_39	0.024847276327231577
67	41	proteomics_68	proteomics_42	0.02484625089152169
60	15	proteomics_61	proteomics_16	-0.024828204496108057
46	29	proteomics_47	proteomics_30	-0.024817482509271238
131	68	metagenomics_32	proteomics_69	-0.024815466243949445
133	48	metagenomics_34	proteomics_49	0.02480399192873422
125	106	metagenomics_26	metagenomics_7	-0.024793581586917142
46	14	proteomics_47	proteomics_15	0.024788359574255438
113	87	metagenomics_14	proteomics_88	0.024781391380741306
89	24	proteomics_90	proteomics_25	-0.0247665176442801
82	29	proteomics_83	proteomics_30	-0.024758260428193714
85	82	proteomics_86	proteomics_83	-0.02475640681900841
148	13	metagenomics_49	proteomics_14	0.024750505612018924
27	22	proteomics_28	proteomics_23	0.02474851589269459
111	76	metagenomics_12	proteomics_77	0.024713511034119735
90	41	proteomics_91	proteomics_42	-0.024674143020156723
124	26	metagenomics_25	proteomics_27	-0.024669700654058414
76	53	proteomics_77	proteomics_54	0.024660832503069156
143	77	metagenomics_44	proteomics_78	0.024654050016940134
99	17	proteomics_100	proteomics_18	0.02464434783186792
144	70	metagenomics_45	proteomics_71	-0.024637909144275036
129	117	metagenomics_30	metagenomics_18	-0.024607805198050704
125	68	metagenomics_26	proteomics_69	0.024574130410760568
126	8	metagenomics_27	proteomics_9	-0.024559264136053152
147	113	metagenomics_48	metagenomics_14	-0.024557536827250866
88	34	proteomics_89	proteomics_35	0.024555674716404914
63	5	proteomics_64	proteomics_6	0.02455081511936243
81	41	proteomics_82	proteomics_42	-0.024549981000577918
135	33	metagenomics_36	proteomics_34	-0.024548165831001077
90	67	proteomics_91	proteomics_68	-0.024538737548107398
120	24	metagenomics_21	proteomics_25	0.0245246973202798
145	95	metagenomics_46	proteomics_96	-0.02451873913820109
89	43	proteomics_90	proteomics_44	0.024504159835039854
66	51	proteomics_67	proteomics_52	-0.02449340370547199
109	107	metagenomics_10	metagenomics_8	0.024491337060712628
118	34	metagenomics_19	proteomics_35	-0.024449791162507787
122	88	metagenomics_23	proteomics_89	0.024449776695821206
147	144	metagenomics_48	metagenomics_45	0.024443760701540432
121	65	metagenomics_22	proteomics_66	0.02444371274502493
145	29	metagenomics_46	proteomics_30	-0.024436535017471304
111	54	metagenomics_12	proteomics_55	0.02442050531682841
65	32	proteomics_66	proteomics_33	0.02441596214624965
120	104	metagenomics_21	metagenomics_5	-0.024395133845283017
80	23	proteomics_81	proteomics_24	-0.024361288887607618
137	0	metagenomics_38	proteomics_1	-0.024358248326147164
115	56	metagenomics_16	proteomics_57	0.024335333651600812
138	25	metagenomics_39	proteomics_26	-0.02433102665679171
80	57	proteomics_81	proteomics_58	-0.024329555373213428
123	98	metagenomics_24	proteomics_99	-0.02432802125203902
61	13	proteomics_62	proteomics_14	-0.024327541596675037
144	0	metagenomics_45	proteomics_1	-0.02432559727212063
86	21	proteomics_87	proteomics_22	-0.024261838485699024
149	40	metagenomics_50	proteomics_41	0.024254853911341842
15	13	proteomics_16	proteomics_14	-0.02425445624044758
127	78	metagenomics_28	proteomics_79	0.02425019267323731
95	85	proteomics_96	proteomics_86	0.02420937794511723
43	34	proteomics_44	proteomics_35	0.02420315477871048
146	30	metagenomics_47	proteomics_31	0.024201597302470516
107	11	metagenomics_8	proteomics_12	-0.024185813939601
147	137	metagenomics_48	metagenomics_38	0.024184709671207897
142	112	metagenomics_43	metagenomics_13	0.02418397001691132
97	36	proteomics_98	proteomics_37	-0.02418371059076407
104	98	metagenomics_5	proteomics_99	0.02416294685294929
127	75	metagenomics_28	proteomics_76	0.024152948206570803
104	31	metagenomics_5	proteomics_32	-0.024149098466506688
96	47	proteomics_97	proteomics_48	-0.024134305458565954
147	10	metagenomics_48	proteomics_11	-0.024126454492034405
117	74	metagenomics_18	proteomics_75	-0.02411019409794694
133	109	metagenomics_34	metagenomics_10	-0.0240939142119656
25	0	proteomics_26	proteomics_1	-0.02408189593795427
20	10	proteomics_21	proteomics_11	-0.024079845156606043
34	24	proteomics_35	proteomics_25	-0.02406902386418623
140	95	metagenomics_41	proteomics_96	-0.02405530152130019
109	51	metagenomics_10	proteomics_52	0.024044746443457384
115	49	metagenomics_16	proteomics_50	0.023988863975015533
146	97	metagenomics_47	proteomics_98	-0.0239600655774019
71	35	proteomics_72	proteomics_36	0.023957815520016773
126	63	metagenomics_27	proteomics_64	-0.023956209043430807
124	80	metagenomics_25	proteomics_81	-0.023954842331411628
47	20	proteomics_48	proteomics_21	-0.023953296725120067
117	107	metagenomics_18	metagenomics_8	0.023942438011937156
68	4	proteomics_69	proteomics_5	0.023931180556300672
83	67	proteomics_84	proteomics_68	0.02393106736023388
106	44	metagenomics_7	proteomics_45	0.023904712699826833
39	36	proteomics_40	proteomics_37	-0.023869761738911942
46	31	proteomics_47	proteomics_32	-0.02384909819858417
113	10	metagenomics_14	proteomics_11	-0.023848589515232436
115	40	metagenomics_16	proteomics_41	-0.02382419640733123
30	1	proteomics_31	proteomics_2	-0.02380366128771626
19	15	proteomics_20	proteomics_16	0.02379526023788888
105	32	metagenomics_6	proteomics_33	0.02379360081460579
35	18	proteomics_36	proteomics_19	0.023791206957804005
50	43	proteomics_51	proteomics_44	-0.02377540925946623
43	22	proteomics_44	proteomics_23	0.02377309707215439
53	31	proteomics_54	proteomics_32	0.023770035415282664
70	47	proteomics_71	proteomics_48	-0.02376396374527072
147	134	metagenomics_48	metagenomics_35	0.02374456339330157
94	28	proteomics_95	proteomics_29	0.023742844694327234
50	25	proteomics_51	proteomics_26	-0.023721634505163906
84	82	proteomics_85	proteomics_83	-0.023708117885735267
88	83	proteomics_89	proteomics_84	0.023706114739249565
79	45	proteomics_80	proteomics_46	0.023702460104178164
105	104	metagenomics_6	metagenomics_5	0.02368239309248348
69	27	proteomics_70	proteomics_28	0.023674172420127624
145	66	metagenomics_46	proteomics_67	0.02365768769324009
126	47	metagenomics_27	proteomics_48	-0.023655547187919183
94	29	proteomics_95	proteomics_30	0.023650111164362976
76	70	proteomics_77	proteomics_71	0.02361186312908316
34	33	proteomics_35	proteomics_34	0.02359998916053977
43	18	proteomics_44	proteomics_19	0.023598710025153333
127	95	metagenomics_28	proteomics_96	-0.023573457256979166
133	62	metagenomics_34	proteomics_63	0.023555742967188827
76	52	proteomics_77	proteomics_53	-0.023551695751965567
78	32	proteomics_79	proteomics_33	-0.023546308769554714
114	78	metagenomics_15	proteomics_79	0.023540425943386387
92	39	proteomics_93	proteomics_40	-0.02353190635611045
78	64	proteomics_79	proteomics_65	-0.02353179624146147
61	49	proteomics_62	proteomics_50	0.02353169755082289
77	57	proteomics_78	proteomics_58	-0.023522420537395325
142	89	metagenomics_43	proteomics_90	0.023520918768531473
68	61	proteomics_69	proteomics_62	-0.0235111315025674
106	17	metagenomics_7	proteomics_18	-0.023504027391763792
75	19	proteomics_76	proteomics_20	0.02349901813139486
118	18	metagenomics_19	proteomics_19	-0.02344962899566948
43	11	proteomics_44	proteomics_12	0.02343827310044241
121	28	metagenomics_22	proteomics_29	0.023435581073302684
134	65	metagenomics_35	proteomics_66	-0.023402831345229712
139	91	metagenomics_40	proteomics_92	0.023394629746820626
125	1	metagenomics_26	proteomics_2	0.023393465220840685
105	24	metagenomics_6	proteomics_25	-0.023369940894326386
146	49	metagenomics_47	proteomics_50	-0.023367942682495955
85	83	proteomics_86	proteomics_84	-0.023359255643214304
149	126	metagenomics_50	metagenomics_27	0.023357479639207833
112	72	metagenomics_13	proteomics_73	-0.023348950573286297
62	3	proteomics_63	proteomics_4	0.0233421562642607
45	35	proteomics_46	proteomics_36	0.023340896709334508
145	77	metagenomics_46	proteomics_78	0.023322820068928135
104	89	metagenomics_5	proteomics_90	0.023314004119350844
118	53	metagenomics_19	proteomics_54	-0.023308146533570235
78	45	proteomics_79	proteomics_46	0.02330790489881038
106	62	metagenomics_7	proteomics_63	0.023295048865194377
123	42	metagenomics_24	proteomics_43	0.023294775701387056
107	71	metagenomics_8	proteomics_72	0.023283177314368395
109	15	metagenomics_10	proteomics_16	0.023267697628149217
112	50	metagenomics_13	proteomics_51	0.023262412273029713
75	50	proteomics_76	proteomics_51	-0.023257616740049482
125	51	metagenomics_26	proteomics_52	-0.023238629873887355
134	41	metagenomics_35	proteomics_42	-0.023237804110901063
76	13	proteomics_77	proteomics_14	0.023226805771553664
104	52	metagenomics_5	proteomics_53	-0.023214693582034242
71	34	proteomics_72	proteomics_35	0.02321136787066052
31	26	proteomics_32	proteomics_27	-0.023200156211495845
123	9	metagenomics_24	proteomics_10	0.023197003219219234
15	14	proteomics_16	proteomics_15	0.023190724010097197
138	47	metagenomics_39	proteomics_48	0.023187544715216432
121	35	metagenomics_22	proteomics_36	-0.023184864546899463
127	27	metagenomics_28	proteomics_28	0.02318282372057897
89	12	proteomics_90	proteomics_13	-0.02318047100305675
140	21	metagenomics_41	proteomics_22	-0.023169984804652655
84	83	proteomics_85	proteomics_84	-0.023167424569246236
76	59	proteomics_77	proteomics_60	0.023165162449433303
72	1	proteomics_73	proteomics_2	-0.023164534532319786
40	1	proteomics_41	proteomics_2	0.02314603551405769
