ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
10	0	0	6	19	5	8	11	3	12	8	13	8	9	0	0	9	4	14	6	0	0	13	13	14	11	8	14	9	9	5	2	0	0	14	1	0	8	9	8	18	0	2	17	0	11	10	0	9	4	7	9	11	10	0	8	1	0	0	8	13	0	8	0	6	0	0	5	0	0	9	0	0	21	8	0	0	5	6	11	9	0	11	0	10	0	14	5	11	8	0	13	6	6	6	11	9	18	0	4	0	0	9	11	13	17	0	5	16	16	8	2	16	5	0	14	7	0	6	13	10	16	1	15	6	15	19	5	12	0	1	17	10	13	0	12	13	11	16	0	8	11	0	0	0	5	12	0	11	5	3	0	7	19	0	3	0	12	0	0	0	0	0	0	13	7	25	5	13	0	13	0	11	0	14	8	16	12	7	8	0	11	0	0	9	0	0	13	0	16	16	13	0	6	0	6	2	2	12	1	8	10	12	19	10	1	5	0	11	11	3	7	18	0	7	14	2	10	0	17	13	17	0	9	22	8	15	12	4	22	0	7	0	0	19	9	0	0	0
11	11	4	0	0	6	0	0	0	13	0	8	2	0	3	9	7	11	7	10	0	14	0	0	0	0	9	10	0	15	8	5	6	13	3	0	2	8	0	13	13	4	0	3	12	14	0	14	3	0	17	0	10	0	11	4	14	5	16	5	0	2	10	15	4	9	0	20	0	8	9	5	15	0	10	0	8	10	14	0	8	0	6	9	10	12	17	14	8	18	0	0	3	8	0	0	0	10	10	5	0	20	19	12	10	12	0	0	0	11	9	0	11	0	0	11	0	6	6	7	0	1	0	14	0	9	6	0	11	7	20	5	6	9	5	9	1	13	9	9	14	1	0	12	8	0	10	8	10	0	0	0	4	1	12	0	0	0	0	4	4	14	10	10	0	0	0	8	15	14	0	0	0	18	13	12	0	14	0	16	6	0	16	16	0	15	14	7	0	0	10	0	0	9	20	0	6	7	8	16	13	20	10	6	14	8	12	8	13	12	16	2	12	2	7	0	1	0	0	8	17	0	0	0	5	17	0	14	21	0	14	9	6	16	17	9	0	10	9
12	7	0	8	13	15	14	0	16	15	9	13	10	16	8	10	9	14	2	16	5	10	0	17	0	0	1	11	13	12	16	11	8	7	0	13	9	0	17	2	6	0	12	11	14	11	0	8	0	11	3	5	11	13	0	7	15	4	0	15	0	10	6	0	9	10	14	10	0	6	7	0	0	11	18	17	9	8	0	3	11	0	0	19	0	9	0	6	14	0	15	18	15	5	8	12	0	18	14	6	0	12	5	7	10	11	12	3	0	10	8	3	0	16	2	0	0	0	5	13	12	12	0	6	16	0	0	8	3	3	8	0	0	12	6	14	0	17	13	3	0	7	0	0	0	13	0	15	0	9	9	11	6	0	0	0	7	6	7	7	11	0	15	9	14	6	16	8	14	0	12	7	11	15	6	8	15	10	7	15	11	4	14	19	16	0	0	0	11	3	8	17	6	4	0	12	0	0	0	8	7	8	0	8	0	3	7	9	5	0	2	0	4	14	2	16	11	6	9	0	11	9	3	0	15	13	8	2	0	3	15	5	14	7	4	11	18	4	13
13	14	14	6	0	0	11	13	0	10	7	17	0	0	0	14	9	13	13	9	9	7	0	11	0	0	9	0	12	3	0	15	0	13	6	12	5	0	12	0	8	0	11	5	1	9	0	0	7	6	0	18	0	8	17	0	10	0	10	19	9	8	14	6	0	6	3	6	0	0	15	11	12	17	10	0	14	10	0	0	8	14	10	19	8	0	0	0	8	0	0	7	0	19	0	8	14	15	0	0	12	0	17	0	5	18	11	6	0	0	0	8	0	0	9	0	9	15	1	6	22	0	3	8	4	7	0	10	11	0	0	1	8	12	0	0	0	9	13	9	0	0	15	0	16	1	10	9	3	0	4	0	2	0	9	5	0	6	5	10	11	10	10	8	16	9	14	19	0	11	13	0	2	8	3	10	19	19	19	8	8	11	0	8	14	12	10	8	7	0	12	0	0	22	0	8	20	11	14	4	0	13	0	0	7	0	6	0	4	0	14	14	0	13	3	0	18	10	0	13	14	5	0	22	11	0	0	0	0	0	0	8	0	13	10	11	7	15	6
14	0	8	0	0	0	7	7	0	9	5	0	9	9	7	13	15	18	7	3	8	0	11	16	0	12	15	0	2	10	18	11	18	12	8	18	0	11	7	0	0	2	0	15	0	0	0	7	0	11	0	13	11	4	10	12	17	9	9	0	10	13	8	13	14	9	7	6	6	15	0	0	18	7	11	16	8	14	16	0	8	14	8	9	8	9	11	6	0	13	0	0	3	13	0	0	3	17	11	20	2	5	0	15	0	3	11	4	2	11	5	0	1	6	0	15	13	0	9	9	6	9	17	17	16	4	7	10	19	17	19	18	0	0	0	9	0	3	3	0	17	9	14	6	3	0	12	12	20	10	14	9	1	8	14	8	10	0	16	12	0	0	0	0	8	11	0	0	12	0	11	8	9	0	8	6	0	5	0	13	0	12	8	0	18	9	0	12	4	2	7	14	0	0	11	16	7	11	0	7	0	7	0	10	0	2	2	0	0	9	7	0	7	10	0	0	18	7	4	14	9	12	0	7	0	16	10	0	12	15	9	0	0	0	0	0	0	19	10
15	9	11	0	10	0	9	10	7	8	0	5	0	0	12	18	10	9	13	0	0	11	10	10	6	6	6	16	12	11	14	0	0	0	0	17	12	10	13	0	0	18	15	0	0	0	12	9	8	13	3	0	8	1	9	8	9	14	8	4	8	9	1	12	0	7	1	15	0	6	11	8	10	11	7	0	15	13	16	0	21	12	11	5	18	13	10	0	3	8	3	2	0	4	13	0	14	10	0	2	7	0	15	11	16	12	0	0	0	13	6	12	8	8	0	9	9	7	4	0	12	0	0	10	4	0	0	7	11	5	8	0	0	8	0	12	4	0	0	9	3	0	11	0	14	0	0	10	4	0	10	13	12	18	4	13	0	15	15	15	9	13	11	13	12	14	4	0	8	11	0	0	13	14	7	15	9	7	19	0	11	9	9	17	0	13	13	14	16	0	7	0	7	7	0	0	9	13	8	7	0	2	12	6	0	0	18	0	0	13	0	15	14	14	0	4	6	15	11	10	0	0	12	0	5	11	0	4	4	8	0	2	0	0	5	5	0	0	8
16	3	7	8	15	12	0	0	3	6	0	5	9	10	0	19	0	10	0	6	9	12	3	0	0	8	9	11	0	3	0	15	6	12	0	8	2	13	18	20	19	8	18	0	11	5	2	0	11	9	0	0	19	1	1	4	14	13	9	9	0	9	9	9	0	0	10	6	15	0	9	12	12	10	9	4	15	0	0	4	13	10	0	0	14	14	0	6	0	13	16	0	0	10	13	0	15	15	0	0	0	12	0	19	16	0	0	12	10	4	12	0	9	0	1	4	5	3	10	0	0	8	8	0	0	2	0	10	17	0	0	0	9	0	5	5	18	0	15	0	13	10	9	14	0	23	0	13	8	14	8	11	15	10	14	13	10	14	13	14	20	0	9	1	0	12	15	0	8	11	2	6	7	5	0	0	4	8	13	6	22	0	8	2	0	2	0	9	15	16	0	10	11	20	13	10	5	0	0	12	12	0	0	0	0	2	11	9	0	8	12	19	9	19	0	8	7	0	18	22	22	0	16	12	6	6	12	9	0	17	0	0	0	9	15	8	13	9	9
17	8	0	11	15	16	9	0	0	15	17	0	0	0	12	0	7	9	14	0	9	12	12	17	11	14	4	18	5	15	7	7	0	0	10	14	0	11	5	12	9	10	0	15	17	0	0	0	7	0	11	6	8	3	12	10	3	14	8	8	7	0	15	0	9	11	9	10	11	2	5	0	5	2	1	4	0	0	0	13	0	0	3	8	16	16	0	0	6	12	0	8	0	0	10	4	1	9	0	4	0	12	12	13	16	4	13	8	2	18	15	0	15	4	11	12	0	16	14	16	11	11	13	8	0	13	15	0	14	11	12	5	10	17	4	13	8	11	0	0	14	0	5	0	8	0	10	6	3	0	16	12	8	16	6	21	0	20	8	10	4	1	5	9	13	11	0	11	1	11	3	10	10	3	18	19	18	12	0	14	16	0	1	12	14	9	15	23	0	0	0	13	7	9	4	23	14	8	9	5	5	3	4	0	0	8	10	10	13	6	0	15	12	0	14	11	19	5	0	16	12	0	0	11	10	14	13	9	7	9	0	9	19	12	10	0	10	15	0
18	5	11	0	6	13	17	0	0	0	15	0	6	10	17	0	10	7	0	0	0	6	8	1	14	9	12	14	0	7	22	10	0	8	0	0	9	9	7	0	9	0	0	12	15	2	10	1	0	0	12	2	11	13	16	13	0	10	0	0	9	4	0	7	10	0	8	0	0	8	4	0	10	12	14	0	0	9	7	9	0	0	5	0	18	0	8	0	7	6	11	2	13	8	0	10	0	0	13	14	6	0	12	17	13	9	12	0	7	9	5	9	1	0	10	8	16	14	17	10	8	10	8	2	19	1	0	10	0	0	0	11	4	7	1	10	14	0	3	9	0	0	14	16	9	1	0	7	11	8	15	0	14	7	15	15	8	8	11	9	14	0	7	0	0	7	15	0	14	1	16	11	0	0	0	4	9	10	12	0	0	4	6	0	14	0	12	15	0	10	13	9	23	17	17	0	1	10	10	0	5	11	10	0	0	13	12	10	0	17	12	5	0	14	1	18	7	14	16	0	16	10	11	4	6	6	13	21	3	12	0	1	7	14	0	14	5	9	13
19	14	15	7	11	0	12	12	3	2	15	13	15	9	7	18	8	13	5	1	2	6	7	0	0	0	7	15	13	0	0	18	0	15	0	9	13	4	14	10	0	15	3	0	13	0	16	12	16	0	14	14	0	0	4	6	2	11	0	10	3	8	8	6	14	6	2	6	12	0	7	10	11	0	0	0	7	2	0	9	5	0	0	3	9	3	0	8	0	12	0	19	2	5	12	8	12	5	6	0	0	10	9	13	7	0	0	0	0	10	13	0	5	14	3	0	5	13	11	0	4	8	9	0	0	0	5	0	9	0	0	3	0	11	0	8	11	0	0	0	4	17	10	5	13	0	9	3	10	9	10	0	0	7	12	6	0	8	0	10	0	12	12	0	0	0	17	0	0	12	0	16	7	16	0	0	0	7	11	14	0	12	5	9	0	9	3	0	0	0	0	2	0	0	4	0	0	8	8	17	9	20	10	9	0	12	10	0	3	14	11	10	0	0	0	0	6	12	3	2	0	0	7	12	7	0	0	4	7	0	9	7	4	13	10	8	8	3	11
20	0	12	8	8	10	0	3	15	15	0	0	8	17	4	0	6	14	15	0	5	10	12	17	14	0	0	13	4	0	14	0	9	0	0	17	2	0	0	13	12	0	0	0	10	0	16	8	14	10	11	13	13	6	0	8	7	5	18	0	23	0	0	0	0	0	9	9	0	11	16	4	12	8	0	0	9	9	2	14	10	0	15	13	9	12	0	15	14	3	15	0	14	12	17	0	15	18	7	0	17	18	11	6	10	11	0	9	1	9	0	8	14	0	12	0	21	0	7	8	15	0	6	17	5	9	13	0	16	0	0	6	3	17	0	0	0	4	11	19	9	0	4	8	6	0	20	4	11	14	14	17	11	0	7	6	0	10	11	0	8	7	13	11	9	15	9	14	10	9	0	0	6	15	0	11	10	6	0	0	6	12	4	12	0	10	13	14	8	11	0	10	0	7	9	5	0	16	7	14	13	0	13	7	0	0	14	0	8	6	19	17	13	12	11	5	8	12	0	0	11	0	0	0	7	0	0	12	0	0	0	0	10	20	0	9	9	14	0
21	9	11	16	2	8	0	6	16	7	11	3	15	16	0	8	0	6	1	21	12	16	12	0	18	0	3	7	1	17	10	3	9	11	9	0	16	9	8	0	0	0	14	15	5	6	0	12	0	10	10	12	0	0	18	0	14	8	0	0	0	0	0	11	15	17	0	0	0	9	11	10	14	10	14	7	10	13	12	15	12	12	8	10	10	15	2	3	10	12	12	5	0	0	9	10	11	0	1	13	10	2	13	0	0	5	9	1	0	3	0	0	0	6	0	0	19	1	14	8	0	8	0	10	11	15	7	13	0	11	4	0	0	12	0	10	26	8	11	17	0	0	3	0	12	6	9	4	11	7	13	0	6	14	12	0	10	10	7	7	1	17	7	9	5	0	11	10	11	0	0	11	0	11	19	4	6	3	11	13	0	3	5	0	19	7	13	6	6	0	11	4	4	12	13	6	0	5	0	0	8	6	0	1	0	11	0	0	11	6	6	0	17	22	9	8	0	0	0	3	2	0	10	0	8	6	7	7	0	0	9	12	4	11	13	2	0	0	9
22	10	0	10	0	26	7	11	7	17	5	0	7	0	11	0	0	14	3	0	0	0	15	4	18	0	18	0	0	15	0	7	0	0	12	0	7	9	15	16	0	0	0	23	13	0	9	0	19	6	0	9	13	0	18	17	0	4	8	11	0	0	13	7	5	0	16	9	0	21	0	10	13	0	10	0	0	0	4	0	14	5	0	0	10	9	14	0	11	0	9	17	0	0	13	0	0	18	13	13	0	5	7	15	6	15	7	9	0	0	0	9	0	8	17	0	8	8	9	15	13	0	10	14	11	7	0	10	13	0	12	6	11	11	0	12	10	12	18	6	2	12	7	4	15	0	0	17	0	0	15	9	0	0	16	12	5	17	5	0	11	0	21	0	6	11	5	6	5	0	8	12	10	2	10	1	17	0	8	0	12	0	16	14	0	2	13	15	0	5	13	11	14	5	0	0	17	15	13	0	12	18	0	13	0	0	9	10	18	0	0	12	0	11	0	8	8	13	0	16	12	0	14	0	6	20	1	10	9	4	0	2	0	1	4	0	7	12	5
23	6	0	0	16	11	7	0	7	9	18	4	12	9	8	0	12	14	0	6	0	6	2	0	11	6	14	17	0	3	10	10	14	11	0	12	8	0	15	1	9	13	6	8	0	18	6	7	0	6	8	0	0	0	0	19	12	2	16	13	15	0	0	5	11	8	6	9	14	0	8	0	11	13	4	0	0	13	0	0	0	26	9	14	11	0	15	11	0	11	0	6	0	18	5	10	5	9	18	14	2	0	0	16	15	0	12	11	8	8	8	0	21	20	0	0	11	13	13	8	0	10	13	10	11	0	9	9	0	11	10	7	7	7	0	7	0	4	0	9	16	11	0	15	11	8	15	0	0	0	7	11	11	0	0	4	2	11	15	4	8	11	0	9	8	12	0	15	14	0	9	9	1	2	14	0	5	6	1	7	18	17	0	0	8	12	6	8	16	9	4	6	0	0	10	11	10	5	3	3	10	16	0	9	12	8	2	7	8	8	0	12	4	0	16	0	15	1	4	20	9	10	16	17	1	0	9	15	5	7	7	13	0	8	4	6	17	13	0
24	0	8	4	0	7	18	0	0	7	11	13	0	2	15	11	19	11	0	0	9	9	13	0	19	18	9	12	4	0	15	14	1	7	13	0	8	8	4	0	16	18	3	12	0	0	19	9	8	11	0	15	6	7	13	0	0	0	6	0	0	12	0	0	0	17	19	1	0	0	0	21	15	11	12	16	0	1	0	0	0	9	4	0	12	5	0	10	0	16	0	10	13	2	18	18	8	9	0	4	8	0	9	12	16	0	5	14	0	0	14	1	9	12	0	0	10	2	0	0	0	22	15	13	17	8	0	0	13	5	0	0	6	10	5	0	8	6	0	0	0	17	11	0	8	0	0	5	21	12	0	12	6	0	12	10	10	0	7	7	0	0	7	0	12	11	0	3	3	4	8	10	0	9	4	13	8	6	8	1	20	10	0	6	15	0	20	8	7	10	15	11	9	17	0	0	11	14	0	13	13	0	11	0	0	12	0	4	13	11	15	14	26	10	8	0	8	9	9	11	16	0	0	0	0	8	0	7	1	9	21	14	0	18	13	10	11	7	0
25	14	0	16	6	0	15	0	10	5	0	0	5	13	14	6	9	12	12	11	0	20	11	6	11	0	12	8	5	8	0	0	8	7	13	12	17	0	0	11	1	0	13	15	16	0	3	9	0	8	8	0	6	10	0	14	8	0	6	10	0	14	0	0	0	0	0	16	9	9	11	0	0	5	0	2	11	0	17	14	11	14	11	0	9	9	13	7	8	10	13	11	2	14	7	19	8	11	0	9	0	10	0	16	0	16	0	0	0	3	17	0	6	10	0	8	0	0	22	13	3	0	15	0	19	6	13	15	8	2	8	12	9	3	6	0	18	9	15	13	0	0	7	6	3	16	4	9	18	8	0	20	7	13	2	9	13	0	9	21	0	8	17	0	13	0	5	0	0	7	13	15	0	2	0	9	10	19	13	9	0	0	0	3	5	8	16	4	0	0	0	0	0	0	4	9	0	0	0	18	10	11	10	0	11	0	0	14	0	0	14	0	15	0	15	0	10	4	19	9	12	17	12	8	0	0	2	0	12	7	10	6	18	12	4	2	0	0	1
26	0	13	0	0	9	13	11	0	16	13	0	0	0	0	0	2	11	23	0	9	13	16	16	15	13	0	7	0	19	13	9	8	18	12	0	0	13	9	0	3	8	0	15	0	12	9	6	0	7	1	2	11	11	0	2	0	0	12	5	11	17	0	7	7	0	19	15	5	14	0	0	0	10	10	2	11	17	8	1	0	21	0	8	4	0	11	11	2	14	10	12	5	0	13	8	10	0	10	0	0	15	8	10	13	0	15	0	12	0	0	2	8	6	9	0	7	4	13	10	10	0	18	0	0	0	7	0	2	1	7	6	8	12	2	9	0	8	21	0	16	2	9	1	14	20	0	0	0	0	0	0	0	9	0	0	0	10	7	0	10	8	8	3	0	0	0	0	5	7	11	0	12	14	23	0	0	0	0	0	7	14	15	0	9	8	8	0	19	6	9	13	11	0	17	0	8	20	7	14	16	14	15	0	4	3	8	0	11	9	7	18	13	0	14	0	7	0	7	11	8	6	2	6	4	5	0	16	6	11	17	0	0	0	15	16	18	0	0
27	12	11	14	18	11	13	0	11	13	10	12	10	0	2	7	8	8	8	3	8	0	9	6	3	0	12	0	0	10	2	7	13	0	8	0	5	13	0	8	10	11	0	13	17	6	8	4	15	0	11	2	0	11	10	8	5	8	9	11	18	7	8	7	11	7	0	16	0	18	0	17	12	0	12	0	0	0	0	20	9	0	5	0	0	4	18	8	11	11	0	15	13	14	3	0	15	0	0	0	0	3	12	8	3	0	15	3	0	12	0	14	13	15	9	15	13	5	0	2	7	0	0	11	0	11	12	0	0	0	25	0	20	0	13	6	0	9	0	4	0	11	22	7	10	0	0	3	16	0	0	13	0	4	0	14	9	5	0	12	16	7	7	14	13	0	4	8	0	6	8	0	12	6	5	8	18	0	2	20	3	10	0	8	10	10	10	0	10	0	10	27	0	0	0	12	0	0	22	13	0	22	13	7	0	5	12	0	12	19	6	0	0	5	0	0	13	14	13	1	17	19	1	0	8	0	8	0	20	0	7	0	0	9	12	4	13	7	5
28	0	9	0	6	8	0	12	0	8	1	0	5	9	9	14	3	0	6	14	4	9	11	16	10	0	4	7	1	11	0	12	17	0	7	19	0	0	15	11	6	10	14	0	9	8	0	0	14	0	10	15	10	0	16	8	19	0	18	9	13	13	0	0	0	0	0	3	20	21	0	4	0	24	22	2	4	0	16	0	14	0	0	9	23	0	5	8	9	0	0	13	3	14	0	0	0	11	22	12	7	11	12	12	0	12	0	0	10	13	1	12	4	13	10	13	16	8	0	0	4	0	0	0	0	0	8	11	17	6	10	0	8	14	7	19	15	2	0	6	15	0	0	0	0	7	8	16	0	0	4	12	0	8	10	7	0	0	0	0	4	15	19	0	13	4	0	16	7	0	0	3	8	11	8	9	9	0	7	13	0	0	20	0	0	12	3	12	12	0	5	12	0	13	19	3	0	12	9	6	4	0	6	5	3	3	0	11	14	0	13	14	17	3	23	5	0	0	18	5	0	0	0	11	13	6	0	0	2	0	0	0	11	11	12	10	0	0	6
29	17	14	9	0	8	10	13	11	0	10	10	9	7	0	5	19	0	0	14	1	13	0	4	0	8	6	0	7	2	0	11	10	15	0	17	0	11	21	0	12	6	10	0	14	10	15	0	4	10	13	12	7	0	0	12	12	1	1	9	11	4	6	9	4	0	0	2	0	12	0	0	0	0	5	13	6	15	13	11	10	3	6	0	14	0	15	0	8	0	15	11	0	0	16	15	0	14	20	13	0	0	11	12	4	14	1	3	6	11	7	0	0	4	13	11	14	6	10	11	0	0	20	11	0	20	1	12	13	11	0	0	7	12	13	0	12	8	18	1	2	3	0	10	4	10	16	11	15	20	8	16	5	0	12	11	14	6	17	7	10	5	6	0	0	0	9	10	7	13	5	5	15	6	0	1	14	10	19	12	0	4	0	11	0	14	12	12	16	5	12	11	16	11	4	7	0	13	0	0	0	6	0	0	10	14	7	7	9	17	9	0	0	12	12	5	2	0	0	8	0	0	10	8	0	2	0	18	0	0	8	0	18	0	9	14	9	5	10
30	15	8	9	0	4	0	0	4	10	0	0	6	4	11	0	7	11	7	16	7	0	11	0	11	0	3	6	7	14	4	0	0	14	3	9	17	0	6	0	8	7	0	0	6	0	0	12	0	1	5	18	10	0	10	19	7	0	10	0	14	0	0	0	10	10	18	0	11	5	0	13	8	6	3	0	0	0	6	23	0	0	8	13	12	19	0	11	9	14	16	6	7	4	14	5	8	0	8	16	15	0	0	17	8	8	4	3	6	0	0	6	0	8	0	0	7	0	5	9	9	17	5	10	18	8	12	3	15	14	0	12	11	0	9	11	8	9	0	8	9	0	16	7	3	3	0	8	6	0	14	16	10	0	0	7	0	13	12	9	19	0	0	0	17	0	17	0	0	0	0	15	13	0	0	0	10	0	14	8	16	0	24	10	1	6	14	8	11	11	12	0	24	14	0	11	0	2	0	7	0	5	3	11	0	13	0	13	0	11	11	7	0	0	0	0	0	0	8	20	12	9	14	0	16	13	0	21	0	0	7	0	9	0	17	10	0	18	10
31	0	5	5	0	0	4	0	0	15	8	12	10	11	9	8	1	0	7	23	14	1	13	14	10	0	9	15	7	0	15	0	19	8	3	7	15	8	13	9	0	0	14	8	18	0	7	0	8	0	13	13	12	16	0	2	10	13	0	1	8	0	0	13	0	10	0	0	17	10	9	1	8	2	8	9	0	14	8	12	5	0	9	3	6	13	18	1	8	15	0	14	13	4	23	8	7	0	0	2	8	7	5	0	19	7	7	9	8	0	0	7	17	7	0	14	10	10	10	15	6	4	5	8	11	0	11	8	0	17	7	6	17	0	0	14	17	16	3	4	0	0	5	0	2	0	1	14	12	11	10	15	0	0	0	7	6	0	9	0	13	10	4	1	0	10	10	6	0	3	0	6	10	17	0	19	10	13	14	0	0	16	10	15	0	6	9	7	7	15	5	11	0	12	0	0	14	12	18	0	0	13	9	10	7	6	11	10	13	18	0	12	0	9	5	12	0	12	0	0	0	0	18	0	0	9	20	12	15	5	6	8	0	10	13	12	0	10	11
