feature_a_id	feature_b_id	feature_a_name	feature_b_name	feature_b_dataset	proba	fdr	bayes_k
72	45	proteomics_73	proteomics_46	random.realistic.proteomics	0.8934666587973336	0.03094951157137216	-2.1266510195319257
56	122	proteomics_57	metagenomics_23	random.realistic.metagenomics	0.8934666587973336	0.030994636245778903	-2.1266510195319257
14	115	proteomics_15	metagenomics_16	random.realistic.metagenomics	0.8934666587973334	0.031039707072125493	2.1266510195319253
99	111	proteomics_100	metagenomics_12	random.realistic.metagenomics	0.8933333254666668	0.031084803653795862	-2.1252509951551644
13	94	proteomics_14	proteomics_95	random.realistic.proteomics	0.8933333254666668	0.031129846485070917	2.125250995155164
26	41	proteomics_27	proteomics_42	random.realistic.proteomics	0.8931999921360001	0.0311749150743377	2.1238525110026547
39	42	proteomics_40	proteomics_43	random.realistic.proteomics	0.8931999921360001	0.031219930010522028	-2.1238525110026547
44	82	proteomics_45	proteomics_83	random.realistic.proteomics	0.8931999921360001	0.03126489138937597	2.1238525110026547
23	148	proteomics_24	metagenomics_49	random.realistic.metagenomics	0.8930666588053335	0.03130987857713179	2.1224555631688027
56	93	proteomics_57	proteomics_94	random.realistic.proteomics	0.8930666588053335	0.03135481230417727	-2.1224555631688027
16	50	proteomics_17	proteomics_51	random.realistic.proteomics	0.8927999921440002	0.031399851018875505	2.1196662609074846
73	19	proteomics_74	proteomics_20	random.realistic.proteomics	0.8927999921440002	0.031444836275158664	-2.119666260907484
44	39	proteomics_45	proteomics_40	random.realistic.proteomics	0.8926666588133335	0.031489847250788267	2.1182738987414025
30	80	proteomics_31	proteomics_81	random.realistic.proteomics	0.8926666588133335	0.03153480486426537	-2.1182738987414016
53	40	proteomics_54	proteomics_41	random.realistic.proteomics	0.8925333254826668	0.0315797881993679	-2.116883057416602
62	89	proteomics_63	proteomics_90	random.realistic.proteomics	0.8925333254826668	0.031624718268235846	2.1168830574166018
27	26	proteomics_28	proteomics_27	random.realistic.proteomics	0.8922666588213335	0.03166975295634853	-2.1141059219712535
42	62	proteomics_43	proteomics_63	random.realistic.proteomics	0.8922666588213335	0.03171473438048946	-2.1141059219712535
81	129	proteomics_82	metagenomics_30	random.realistic.metagenomics	0.8922666588213335	0.03175966263509831	2.1141059219712535
25	85	proteomics_26	proteomics_86	random.realistic.proteomics	0.8921333254906668	0.031804616570050605	2.1127196202263705
54	99	proteomics_55	proteomics_100	random.realistic.proteomics	0.8921333254906668	0.03184951743069953	-2.1127196202263705
66	63	proteomics_67	proteomics_64	random.realistic.proteomics	0.8921333254906668	0.03189436531098191	2.1127196202263705
10	116	proteomics_11	metagenomics_17	random.realistic.metagenomics	0.8919999921600001	0.03193923892096364	2.1113348240739636
67	127	proteomics_68	metagenomics_28	random.realistic.metagenomics	0.8918666588293336	0.0319841382151591	2.1099515297370166
45	72	proteomics_46	proteomics_73	random.realistic.proteomics	0.8918666588293335	0.03202898462443796	-2.109951529737016
2	0	proteomics_3	proteomics_1	random.realistic.proteomics	0.8917333254986669	0.03207385671971571	-2.108569733452447
53	13	proteomics_54	proteomics_14	random.realistic.proteomics	0.8915999921680001	0.03211875445566412	2.107189431471041
90	86	proteomics_91	proteomics_87	random.realistic.proteomics	0.8915999921680001	0.032163599401799525	2.107189431471041
12	84	proteomics_13	proteomics_85	random.realistic.proteomics	0.8915999921680001	0.032208391651170974	2.107189431471041
5	51	proteomics_6	proteomics_52	random.realistic.proteomics	0.8914666588373334	0.032253209589815424	2.1058106200573845
68	30	proteomics_69	proteomics_31	random.realistic.proteomics	0.8913333255066668	0.03229805317250529	2.104433295489792
63	58	proteomics_64	proteomics_59	random.realistic.proteomics	0.8911999921760002	0.032342922354119064	-2.103057454060243
38	48	proteomics_39	proteomics_49	random.realistic.proteomics	0.8911999921760002	0.03238773893411313	-2.103057454060243
86	124	proteomics_87	metagenomics_25	random.realistic.metagenomics	0.8911999921760001	0.03243250300493322	2.1030574540602425
7	107	proteomics_8	metagenomics_8	random.realistic.metagenomics	0.8911999921760001	0.032477214658808554	2.1030574540602425
73	35	proteomics_74	proteomics_36	random.realistic.proteomics	0.8911999921760001	0.0325218739877525	2.1030574540602425
21	101	proteomics_22	metagenomics_2	random.realistic.metagenomics	0.8910666588453335	0.032566559056271156	-2.101683092074311
23	6	proteomics_24	proteomics_7	random.realistic.proteomics	0.8910666588453335	0.03261119189209722	-2.101683092074311
99	97	proteomics_100	proteomics_98	random.realistic.proteomics	0.8910666588453335	0.03265577258675994	-2.101683092074311
58	11	proteomics_59	proteomics_12	random.realistic.proteomics	0.8909333255146669	0.032700379067728165	2.1003102058511023
91	16	proteomics_92	proteomics_17	random.realistic.proteomics	0.8907999921840002	0.03274501128986835	2.0989387917231856
42	59	proteomics_43	proteomics_60	random.realistic.proteomics	0.8905333255226668	0.03278974695353451	2.0962003651504277
84	30	proteomics_85	proteomics_31	random.realistic.proteomics	0.8903999921920002	0.03283450817780867	-2.0948333454374555
46	34	proteomics_47	proteomics_35	random.realistic.proteomics	0.8903999921920002	0.032879217263207736	-2.0948333454374555
8	37	proteomics_9	proteomics_38	random.realistic.proteomics	0.8899999922000001	0.03292410712964358	-2.0907410172606378
13	45	proteomics_14	proteomics_46	random.realistic.proteomics	0.8898666588693336	0.03296902233266919	2.089379806228953
81	74	proteomics_82	proteomics_75	random.realistic.proteomics	0.8897333255386669	0.03301396282809284	2.0880200384300043
61	94	proteomics_62	proteomics_95	random.realistic.proteomics	0.8897333255386668	0.03305885109749042	-2.088020038430004
95	75	proteomics_96	proteomics_76	random.realistic.proteomics	0.8890666588853335	0.03310407437856892	2.081242724153
21	96	proteomics_22	proteomics_97	random.realistic.proteomics	0.8890666588853335	0.03314924516599556	-2.081242724153
16	14	proteomics_17	proteomics_15	random.realistic.proteomics	0.8890666588853335	0.0331943635511166	-2.081242724153
91	28	proteomics_92	proteomics_29	random.realistic.proteomics	0.8890666588853335	0.03323942962506648	-2.081242724153
6	1	proteomics_7	proteomics_2	random.realistic.proteomics	0.8887999922240003	0.033284597978572236	2.0785417778320103
84	139	proteomics_85	metagenomics_40	random.realistic.metagenomics	0.8887999922240003	0.033329714023619963	2.0785417778320103
48	134	proteomics_49	metagenomics_35	random.realistic.metagenomics	0.8887999922240003	0.03337477785102296	-2.07854177783201
49	52	proteomics_50	proteomics_53	random.realistic.proteomics	0.8886666588933335	0.03341986666724948	-2.077193429194412
24	0	proteomics_25	proteomics_1	random.realistic.proteomics	0.8882666589013336	0.03346513457154509	2.0731568400306197
8	22	proteomics_9	proteomics_23	random.realistic.proteomics	0.8881333255706667	0.03351042720000135	2.0718141178134144
34	37	proteomics_35	proteomics_38	random.realistic.proteomics	0.8879999922400001	0.033555744509793504	2.0704727936726264
87	10	proteomics_88	proteomics_11	random.realistic.proteomics	0.8877333255786669	0.03360116339606675	-2.067794326083657
74	22	proteomics_75	proteomics_23	random.realistic.proteomics	0.8877333255786669	0.03364652989608132	-2.067794326083657
57	36	proteomics_58	proteomics_37	random.realistic.proteomics	0.8877333255786669	0.033691844100418644	-2.067794326083657
25	111	proteomics_26	metagenomics_12	random.realistic.metagenomics	0.8874666589173335	0.033737259709279384	-2.065121410310561
44	96	proteomics_45	proteomics_97	random.realistic.proteomics	0.8873333255866668	0.03378269978682922	2.0637870259843676
61	0	proteomics_62	proteomics_1	random.realistic.proteomics	0.8873333255866668	0.033828087574301315	-2.0637870259843676
19	140	proteomics_20	metagenomics_41	random.realistic.metagenomics	0.8873333255866668	0.033873423161902824	2.0637870259843676
61	52	proteomics_62	proteomics_53	random.realistic.proteomics	0.8871999922560002	0.03391878326798449	2.062454019591136
71	32	proteomics_72	proteomics_33	random.realistic.proteomics	0.8869333255946669	0.03396424443463432	2.0597921273523276
42	82	proteomics_43	proteomics_83	random.realistic.proteomics	0.8867999922640002	0.03400972994743648	2.0584632349103553
21	116	proteomics_22	metagenomics_17	random.realistic.metagenomics	0.8866666589333335	0.03405523976448709	-2.057135707208443
50	52	proteomics_51	proteomics_53	random.realistic.proteomics	0.8865333256026667	0.0341007738439784	2.055809540977366
57	92	proteomics_58	proteomics_93	random.realistic.proteomics	0.8863999922720002	0.034146332144198474	-2.054484732959392
68	10	proteomics_69	proteomics_11	random.realistic.proteomics	0.8863999922720002	0.03419183825850764	2.0544847329593914
98	93	proteomics_99	proteomics_94	random.realistic.proteomics	0.8863999922720002	0.03423729227652109	2.0544847329593914
17	38	proteomics_18	proteomics_39	random.realistic.proteomics	0.8862666589413334	0.03428277056529806	-2.0531612799082213
87	14	proteomics_88	proteomics_15	random.realistic.proteomics	0.8861333256106668	0.034328273083207746	2.051839178588943
55	114	proteomics_56	metagenomics_15	random.realistic.metagenomics	0.8861333256106668	0.03437372359823982	2.051839178588943
52	35	proteomics_53	proteomics_36	random.realistic.proteomics	0.8861333256106668	0.03441912219949116	2.051839178588943
74	49	proteomics_75	proteomics_50	random.realistic.proteomics	0.88599999228	0.03446454507935447	-2.0505184257779727
63	89	proteomics_64	proteomics_90	random.realistic.proteomics	0.88599999228	0.034509916136194536	-2.0505184257779727
64	60	proteomics_65	proteomics_61	random.realistic.proteomics	0.8858666589493335	0.03455531147537041	2.0491990182630055
75	28	proteomics_76	proteomics_29	random.realistic.proteomics	0.8857333256186668	0.034600731055373805	-2.0478809528429593
33	37	proteomics_34	proteomics_38	random.realistic.proteomics	0.8854666589573333	0.034646250764933766	2.045248835539115
4	143	proteomics_5	metagenomics_44	random.realistic.metagenomics	0.8853333256266668	0.03469179454615653	2.043934777308808
66	0	proteomics_67	proteomics_1	random.realistic.proteomics	0.8851999922960001	0.03473736235796417	-2.0426220484803004
3	29	proteomics_4	proteomics_30	random.realistic.proteomics	0.8851999922960001	0.034782878358729404	-2.0426220484803004
12	17	proteomics_13	proteomics_18	random.realistic.proteomics	0.8851999922960001	0.034828342636766485	2.0426220484803004
39	72	proteomics_40	proteomics_73	random.realistic.proteomics	0.8851999922960001	0.03487375528018911	-2.0426220484803004
39	98	proteomics_40	proteomics_99	random.realistic.proteomics	0.8850666589653334	0.03491919204849471	2.041310645907854
32	101	proteomics_33	metagenomics_2	random.realistic.metagenomics	0.8850666589653334	0.03496457727196957	2.041310645907854
51	142	proteomics_52	metagenomics_43	random.realistic.metagenomics	0.8850666589653334	0.03500991103827495	2.041310645907854
39	93	proteomics_40	proteomics_94	random.realistic.proteomics	0.8850666589653334	0.03505519343487347	2.041310645907854
34	124	proteomics_35	metagenomics_25	random.realistic.metagenomics	0.8849333256346668	0.03510050004921687	2.0400005664566456
41	56	proteomics_42	proteomics_57	random.realistic.proteomics	0.8847999923040002	0.035145830840188456	-2.038691807002717
6	70	proteomics_7	proteomics_71	random.realistic.proteomics	0.8847999923040002	0.035191110351984724	2.038691807002717
53	3	proteomics_54	proteomics_4	random.realistic.proteomics	0.8847999923040002	0.03523633867156868	2.038691807002717
27	69	proteomics_28	proteomics_70	random.realistic.proteomics	0.8845333256426668	0.03528166654483747	2.036078235644881
32	46	proteomics_33	proteomics_47	random.realistic.proteomics	0.8843999923120001	0.03532701851612102	-2.0347734175469285
42	0	proteomics_43	proteomics_1	random.realistic.proteomics	0.8843999923120001	0.035372319300078066	2.034773417546928
83	75	proteomics_84	proteomics_76	random.realistic.proteomics	0.8842666589813335	0.03541764418542414	2.03346990705806
48	27	proteomics_49	proteomics_28	random.realistic.proteomics	0.8841333256506669	0.03546299313140154	2.0321677011078916
3	47	proteomics_4	proteomics_48	random.realistic.proteomics	0.8839999923200001	0.03550836609734442	-2.030866796636603
3	90	proteomics_4	proteomics_91	random.realistic.proteomics	0.8837333256586669	0.03555383811775206	2.0282688799439343
47	17	proteomics_48	proteomics_18	random.realistic.proteomics	0.8837333256586669	0.0355992589597462	2.0282688799439343
23	135	proteomics_24	metagenomics_36	random.realistic.metagenomics	0.8834666589973336	0.03564477869092895	-2.0256761327109984
30	133	proteomics_31	metagenomics_34	random.realistic.metagenomics	0.8834666589973336	0.03569024724759659	-2.0256761327109984
27	132	proteomics_28	metagenomics_33	random.realistic.metagenomics	0.8833333256666669	0.03573573962236385	2.0243816901032807
29	73	proteomics_30	proteomics_74	random.realistic.proteomics	0.8831999923360002	0.03578125577511042	2.0230885308347335
2	90	proteomics_3	proteomics_91	random.realistic.proteomics	0.8827999923440002	0.03582694531039712	2.019216723243035
20	106	proteomics_21	metagenomics_7	random.realistic.metagenomics	0.8826666590133334	0.035872658375835295	2.017928667560838
19	54	proteomics_20	proteomics_55	random.realistic.proteomics	0.8826666590133334	0.03591832019344226	2.017928667560838
65	27	proteomics_66	proteomics_28	random.realistic.proteomics	0.8825333256826668	0.035964005545892616	-2.0166418803832302
20	134	proteomics_21	metagenomics_35	random.realistic.metagenomics	0.8825333256826668	0.03600963973893373	-2.0166418803832302
21	141	proteomics_22	metagenomics_42	random.realistic.metagenomics	0.8823999923520003	0.03605529747139543	2.015356358773485
36	62	proteomics_37	proteomics_63	random.realistic.proteomics	0.8822666590213335	0.036100978703782045	-2.0140720998048325
60	19	proteomics_61	proteomics_20	random.realistic.proteomics	0.8822666590213335	0.03614660886715537	2.014072099804832
27	72	proteomics_28	proteomics_73	random.realistic.proteomics	0.8822666590213335	0.03619218804710593	2.014072099804832
20	98	proteomics_21	proteomics_99	random.realistic.proteomics	0.8821333256906668	0.03623779077533722	-2.012789100560413
76	97	proteomics_77	proteomics_98	random.realistic.proteomics	0.8819999923600002	0.03628341701242688	2.011507358133236
19	85	proteomics_20	proteomics_86	random.realistic.proteomics	0.8819999923600002	0.036328992355777454	-2.011507358133236
58	36	proteomics_59	proteomics_37	random.realistic.proteomics	0.8818666590293334	0.036374591212307496	-2.0102268696261305
45	136	proteomics_46	metagenomics_37	random.realistic.metagenomics	0.8818666590293334	0.036420139262312155	2.0102268696261305
48	11	proteomics_49	proteomics_12	random.realistic.proteomics	0.8817333256986669	0.03646571082970582	2.0089476321517057
30	95	proteomics_31	proteomics_96	random.realistic.proteomics	0.8817333256986668	0.03651123167749193	-2.0089476321517052
32	6	proteomics_33	proteomics_7	random.realistic.proteomics	0.8815999923680002	0.03655677604676585	-2.0076696428323015
72	29	proteomics_73	proteomics_30	random.realistic.proteomics	0.8815999923680002	0.036602269783055585	-2.0076696428323015
27	77	proteomics_28	proteomics_78	random.realistic.proteomics	0.8815999923680002	0.036647712970749445	-2.0076696428323015
37	91	proteomics_38	proteomics_92	random.realistic.proteomics	0.8814666590373335	0.036693179726991494	-2.006392898799951
90	133	proteomics_91	metagenomics_34	random.realistic.metagenomics	0.8814666590373335	0.03673859602068499	-2.006392898799951
79	65	proteomics_80	proteomics_66	random.realistic.proteomics	0.8814666590373335	0.036783961935794245	2.0063928987999504
0	48	proteomics_1	proteomics_49	random.realistic.proteomics	0.8811999923760002	0.03682942537575445	2.0038431351727244
74	63	proteomics_75	proteomics_64	random.realistic.proteomics	0.8809333257146669	0.036874986178474435	-2.0012983185184248
29	45	proteomics_30	proteomics_46	random.realistic.proteomics	0.8809333257146669	0.0369204965262634	2.0012983185184248
73	50	proteomics_74	proteomics_51	random.realistic.proteomics	0.8807999923840001	0.03696603029000979	2.0000277582379224
34	84	proteomics_35	proteomics_85	random.realistic.proteomics	0.8807999923840001	0.037011513684548504	2.0000277582379224
7	64	proteomics_8	proteomics_65	random.realistic.proteomics	0.8807999923840002	0.03705694679341055	-2.000027758237922
87	12	proteomics_88	proteomics_13	random.realistic.proteomics	0.8806666590533335	0.037102403364765946	1.9987584262377256
42	97	proteomics_43	proteomics_98	random.realistic.proteomics	0.8805333257226668	0.037147883359748037	1.9974903197164875
70	136	proteomics_71	metagenomics_37	random.realistic.metagenomics	0.8805333257226668	0.03719331315606017	1.9974903197164875
33	97	proteomics_34	proteomics_98	random.realistic.proteomics	0.8802666590613335	0.03723883992262531	1.994957771952205
25	115	proteomics_26	metagenomics_16	random.realistic.metagenomics	0.8802666590613335	0.03728431649429899	-1.994957771952205
65	79	proteomics_66	proteomics_80	random.realistic.proteomics	0.8801333257306667	0.037329816415938126	1.9936933251530398
27	45	proteomics_28	proteomics_46	random.realistic.proteomics	0.8799999924	0.037375339648969	1.992430092720513
31	60	proteomics_32	proteomics_61	random.realistic.proteomics	0.8798666590693335	0.037420886154902785	1.9911680718996025
49	86	proteomics_50	proteomics_87	random.realistic.proteomics	0.8798666590693335	0.03746638255466943	1.9911680718996025
51	5	proteomics_52	proteomics_6	random.realistic.proteomics	0.8798666590693335	0.03751182893090692	1.9911680718996025
13	146	proteomics_14	metagenomics_47	random.realistic.metagenomics	0.8798666590693334	0.03755722536607162	-1.991168071899602
44	83	proteomics_45	proteomics_84	random.realistic.proteomics	0.8797333257386669	0.03760264516227989	1.9899072599444292
75	11	proteomics_76	proteomics_12	random.realistic.proteomics	0.8797333257386669	0.03764801510141219	-1.9899072599444287
73	138	proteomics_74	metagenomics_39	random.realistic.metagenomics	0.8795999924080001	0.03769340840502743	1.988647654118215
0	67	proteomics_1	proteomics_68	random.realistic.proteomics	0.8795999924080001	0.03773875193528344	-1.9886476541182145
21	38	proteomics_22	proteomics_39	random.realistic.proteomics	0.8794666590773336	0.03778411883335872	1.9873892516932419
14	16	proteomics_15	proteomics_17	random.realistic.proteomics	0.8793333257466667	0.037829509060861445	-1.9861320499508157
73	16	proteomics_74	proteomics_17	random.realistic.proteomics	0.8791999924160001	0.03787492257948385	-1.9848760461812198
40	11	proteomics_41	proteomics_12	random.realistic.proteomics	0.8791999924160001	0.03792028641154321	1.9848760461812198
73	5	proteomics_74	proteomics_6	random.realistic.proteomics	0.8791999924160001	0.03796560063853744	-1.9848760461812198
88	19	proteomics_89	proteomics_20	random.realistic.proteomics	0.8789333257546669	0.03801101106127339	1.9823676217663262
3	54	proteomics_4	proteomics_55	random.realistic.proteomics	0.8786666590933335	0.038056517522139253	1.9798639569489587
39	9	proteomics_40	proteomics_10	random.realistic.proteomics	0.8786666590933335	0.03810197430346269	-1.9798639569489587
51	33	proteomics_52	proteomics_34	random.realistic.proteomics	0.8785333257626669	0.03814745422704909	-1.9786139027093592
72	53	proteomics_73	proteomics_54	random.realistic.proteomics	0.8783999924320003	0.03819295725504308	-1.977365030370696
5	114	proteomics_6	metagenomics_15	random.realistic.metagenomics	0.8783999924320001	0.03823841068845613	1.9773650303706956
72	0	proteomics_73	proteomics_1	random.realistic.proteomics	0.8782666591013335	0.038283887229964966	1.976117337285022
2	27	proteomics_3	proteomics_28	random.realistic.proteomics	0.8781333257706668	0.0383293868418318	-1.9748708208130625
86	100	proteomics_87	metagenomics_1	random.realistic.metagenomics	0.8781333257706668	0.03837483694378365	-1.9748708208130625
19	136	proteomics_20	metagenomics_37	random.realistic.metagenomics	0.8781333257706668	0.038420237616587104	-1.9748708208130625
76	96	proteomics_77	proteomics_97	random.realistic.proteomics	0.8781333257706668	0.03846558894083316	-1.9748708208130625
2	141	proteomics_3	metagenomics_42	random.realistic.metagenomics	0.8781333257706668	0.03851089099693773	-1.9748708208130625
25	22	proteomics_26	proteomics_23	random.realistic.proteomics	0.8781333257706669	0.03855614386514208	1.974870820813062
89	110	proteomics_90	metagenomics_11	random.realistic.metagenomics	0.8781333257706669	0.038601347625513316	1.974870820813062
43	81	proteomics_44	proteomics_82	random.realistic.proteomics	0.87799999244	0.03864657466452334	-1.9736254783241718
82	17	proteomics_83	proteomics_18	random.realistic.proteomics	0.8778666591093335	0.03869182494432071	-1.9723813071963012
25	120	proteomics_26	metagenomics_21	random.realistic.metagenomics	0.8777333257786668	0.038737098427136	1.9711383048159568
71	84	proteomics_72	proteomics_85	random.realistic.proteomics	0.8775999924480001	0.03878239507528157	-1.9698964685781648
19	88	proteomics_20	proteomics_89	random.realistic.proteomics	0.8774666591173333	0.038827714851151364	1.9686557958864332
16	28	proteomics_17	proteomics_29	random.realistic.proteomics	0.8771999924560001	0.038873129828270264	1.9661779307973783
81	72	proteomics_82	proteomics_73	random.realistic.proteomics	0.8771999924560001	0.038918495708116604	1.9661779307973783
30	87	proteomics_31	proteomics_88	random.realistic.proteomics	0.8770666591253334	0.03896388460339838	1.9649407332491515
65	10	proteomics_66	proteomics_11	random.realistic.proteomics	0.8770666591253334	0.03900922448259452	-1.9649407332491515
13	77	proteomics_14	proteomics_78	random.realistic.proteomics	0.8769333257946669	0.03905458738044813	1.9637046889451064
7	6	proteomics_8	proteomics_7	random.realistic.proteomics	0.8767999924640001	0.039099973259712185	1.9624697953306134
51	3	proteomics_52	proteomics_4	random.realistic.proteomics	0.8767999924640001	0.03914531020541369	-1.9624697953306134
32	3	proteomics_33	proteomics_4	random.realistic.proteomics	0.8767999924640001	0.03919059829664784	1.9624697953306134
70	25	proteomics_71	proteomics_26	random.realistic.proteomics	0.8766666591333335	0.03923590941273293	1.9612360498593069
21	31	proteomics_22	proteomics_32	random.realistic.proteomics	0.8765333258026669	0.039281243516492134	1.9600034499930479
96	27	proteomics_97	proteomics_28	random.realistic.proteomics	0.8763999924720001	0.03932660057082861	1.95877199320189
3	136	proteomics_4	metagenomics_37	random.realistic.metagenomics	0.8763999924720001	0.039371908854138916	1.95877199320189
45	93	proteomics_46	proteomics_94	random.realistic.proteomics	0.8762666591413334	0.039417240091110715	1.9575416769640466
53	69	proteomics_54	proteomics_70	random.realistic.proteomics	0.8759999924800003	0.03946266585235072	1.9550844561017215
7	14	proteomics_8	proteomics_15	random.realistic.proteomics	0.8758666591493335	0.03950811441649367	-1.953857546474133
30	0	proteomics_31	proteomics_1	random.realistic.proteomics	0.8755999924880001	0.0395536572775964	-1.9514071163785203
38	19	proteomics_39	proteomics_20	random.realistic.proteomics	0.8755999924880001	0.039599151299169806	-1.9514071163785203
16	118	proteomics_17	metagenomics_19	random.realistic.metagenomics	0.8754666591573333	0.03964466801382334	-1.9501835909553922
37	115	proteomics_38	metagenomics_16	random.realistic.metagenomics	0.8754666591573333	0.039690135969275314	1.9501835909553917
37	106	proteomics_38	metagenomics_7	random.realistic.metagenomics	0.8754666591573333	0.0397355552438328	1.9501835909553917
96	56	proteomics_97	proteomics_57	random.realistic.proteomics	0.8751999924960002	0.039781068594426795	-1.9477399070301475
1	77	proteomics_2	proteomics_78	random.realistic.proteomics	0.8750666591653334	0.03982660456888682	1.9465197436203148
34	11	proteomics_35	proteomics_12	random.realistic.proteomics	0.8747999925040002	0.039872234394075015	-1.9440827616955976
87	51	proteomics_88	proteomics_52	random.realistic.proteomics	0.8746666591733335	0.03991788669451978	1.9428659383197813
0	142	proteomics_1	metagenomics_43	random.realistic.metagenomics	0.8746666591733335	0.03996349024717977	1.9428659383197813
87	30	proteomics_88	proteomics_31	random.realistic.proteomics	0.8743999925120002	0.04000918742820475	1.9404356146468127
73	93	proteomics_74	proteomics_94	random.realistic.proteomics	0.8743999925120002	0.040054835865569974	1.9404356146468127
61	97	proteomics_62	proteomics_98	random.realistic.proteomics	0.8742666591813335	0.040100506710427704	-1.939222109534919
76	105	proteomics_77	metagenomics_6	random.realistic.metagenomics	0.8742666591813335	0.04014612889162549	-1.939222109534919
61	56	proteomics_62	proteomics_57	random.realistic.proteomics	0.8739999925200002	0.04019184448192814	1.936798400780629
14	10	proteomics_15	proteomics_11	random.realistic.proteomics	0.8739999925200002	0.04023751141274138	-1.936798400780629
40	113	proteomics_41	metagenomics_14	random.realistic.metagenomics	0.8738666591893335	0.04028320068369772	1.935588192369094
9	37	proteomics_10	proteomics_38	random.realistic.proteomics	0.8738666591893335	0.040328841374886966	1.935588192369094
4	14	proteomics_5	proteomics_15	random.realistic.proteomics	0.8737333258586668	0.04037450441036329	-1.9343790781010957
27	47	proteomics_28	proteomics_48	random.realistic.proteomics	0.8737333258586668	0.040420118945536404	-1.9343790781010957
92	77	proteomics_93	proteomics_78	random.realistic.proteomics	0.8735999925280002	0.04046575582904302	1.9331710556108495
44	90	proteomics_45	proteomics_91	random.realistic.proteomics	0.8735999925280002	0.040511344291453075	1.9331710556108495
87	24	proteomics_88	proteomics_25	random.realistic.proteomics	0.8734666591973335	0.040556955106146195	1.9319641225400266
28	33	proteomics_29	proteomics_34	random.realistic.proteomics	0.8734666591973335	0.04060251757869337	1.9319641225400266
39	35	proteomics_40	proteomics_36	random.realistic.proteomics	0.8733333258666668	0.04064810240737697	-1.9307582765377271
36	33	proteomics_37	proteomics_34	random.realistic.proteomics	0.8733333258666668	0.0406936389726104	-1.9307582765377271
51	90	proteomics_52	proteomics_91	random.realistic.proteomics	0.8730666592053334	0.040739268444473925	1.9283498363720295
11	13	proteomics_12	proteomics_14	random.realistic.proteomics	0.8729333258746668	0.04078492016614545	-1.9271472375436751
16	54	proteomics_17	proteomics_55	random.realistic.proteomics	0.8727999925440002	0.04083059410234516	1.9259457164538691
60	95	proteomics_61	proteomics_96	random.realistic.proteomics	0.8727999925440002	0.04087621978293346	1.9259457164538691
6	47	proteomics_7	proteomics_48	random.realistic.proteomics	0.8725333258826669	0.04092193807983652	-1.9235458982401823
81	79	proteomics_82	proteomics_80	random.realistic.proteomics	0.8723999925520002	0.040967678485835546	-1.9223475965095138
91	114	proteomics_92	metagenomics_15	random.realistic.metagenomics	0.8721333258906668	0.04101351128943444	-1.9199541963374491
75	95	proteomics_76	proteomics_96	random.realistic.proteomics	0.8721333258906668	0.04105929577168003	1.9199541963374491
2	30	proteomics_3	proteomics_31	random.realistic.proteomics	0.8721333258906668	0.041105032008949605	-1.9199541963374491
78	149	proteomics_79	metagenomics_50	random.realistic.metagenomics	0.8719999925600002	0.04115079028985063	1.9187590933322554
77	1	proteomics_78	proteomics_2	random.realistic.proteomics	0.8718666592293335	0.04119657057957737	1.9175650520169258
16	139	proteomics_17	metagenomics_40	random.realistic.metagenomics	0.8717333258986668	0.04124237284339734	1.9163720701272728
14	7	proteomics_15	proteomics_8	random.realistic.proteomics	0.8717333258986668	0.04128812694500509	-1.9163720701272724
0	115	proteomics_1	metagenomics_16	random.realistic.metagenomics	0.8715999925680002	0.041333903025134885	1.9151801454061406
41	44	proteomics_42	proteomics_45	random.realistic.proteomics	0.8715999925680002	0.0413796310211469	1.9151801454061406
28	38	proteomics_29	proteomics_39	random.realistic.proteomics	0.8715999925680001	0.04142531100876415	-1.9151801454061401
49	106	proteomics_50	metagenomics_7	random.realistic.metagenomics	0.8714666592373335	0.041471013018078894	-1.9139892756033743
5	27	proteomics_6	proteomics_28	random.realistic.proteomics	0.8713333259066668	0.04151673701444767	-1.9127994584757964
21	3	proteomics_22	proteomics_4	random.realistic.proteomics	0.8709333259146668	0.04156262272570076	1.909236300816378
52	123	proteomics_53	metagenomics_24	random.realistic.metagenomics	0.8709333259146668	0.041608460363919526	1.909236300816378
2	142	proteomics_3	metagenomics_43	random.realistic.metagenomics	0.8707999925840002	0.0416543198126379	1.9080506720962065
93	10	proteomics_94	proteomics_11	random.realistic.proteomics	0.8705333259226669	0.041700270809113406	1.905682537142564
10	14	proteomics_11	proteomics_15	random.realistic.proteomics	0.8705333259226669	0.04174617373969302	-1.9056825371425636
16	33	proteomics_17	proteomics_34	random.realistic.proteomics	0.8703999925920002	0.04179209837830688	-1.9045000265119838
46	0	proteomics_47	proteomics_1	random.realistic.proteomics	0.8703999925920002	0.041837975028792614	-1.9045000265119838
66	113	proteomics_67	metagenomics_14	random.realistic.metagenomics	0.8703999925920001	0.04188380376632744	1.9045000265119831
3	70	proteomics_4	proteomics_71	random.realistic.proteomics	0.8702666592613334	0.04192965425535267	1.9033185508587536
60	67	proteomics_61	proteomics_68	random.realistic.proteomics	0.8701333259306668	0.04197552646182841	1.9021381080011721
73	68	proteomics_74	proteomics_69	random.realistic.proteomics	0.8701333259306668	0.0420213508349293	1.9021381080011721
17	134	proteomics_18	metagenomics_35	random.realistic.metagenomics	0.8699999926000002	0.042067196930064825	-1.9009586957642257
