ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
10	0	19	12	4	8	13	0	0	10	2	6	1	7	8	13	16	8	0	7	16	7	17	10	11	26	0	0	11	0	5	6	7	11	17	18	12	0	5	9	5	1	9	3	9	3	6	0	11	0	3	9	0	16	0	11	0	7	0	7	11	6	12	13	16	4	14	8	11	0	0	5	13	9	8	15	6	15	19	13	0	7	15	5	16	19	16	10	19	12	7	19	16	15	0	7	0	2	6	10	14	17	7	17	0	17	8	0	11	0	1	15	0	0	16	9	18	19	10	15	18	5	9	5	0	4	0	16	8	6	5	12	8	11	0	8	5	0	17	7	10	11	16	12	9	12	12	18	13	0	16	6	0	4	0	0	15	16	13	10	16	9	15	17	14	0	2	0	3	15	6	13	0	0	11	5	3	0	7	10	8	4	4	4	0	10	0	9	14	9	2	1	6	8	8	0	4	11	14	0	14	11	3	11	6	3	0	0	13	6	0	0	16	13	16	0	0	16	0	0	5	0	15	5	0	16	13	0	13	0	0	0	0	7	20	15	24	10	0
11	7	15	0	8	0	0	6	0	14	9	7	3	0	5	13	16	0	12	0	22	6	12	6	12	9	4	0	8	10	0	0	7	6	13	3	18	14	8	14	22	17	8	11	16	9	7	2	9	11	1	2	0	0	13	13	7	1	3	9	5	0	5	12	6	0	0	2	24	0	0	24	14	6	10	0	11	2	0	6	5	0	12	14	0	11	15	14	0	19	19	12	0	9	0	13	0	0	5	0	2	6	0	0	0	0	0	14	21	9	9	5	0	0	5	14	10	0	5	2	9	0	0	16	2	0	10	0	4	15	4	0	0	11	8	15	16	10	0	10	0	0	9	14	9	9	4	0	14	12	7	8	0	10	4	11	6	8	16	0	10	9	13	10	11	10	13	11	16	14	15	15	7	15	11	10	0	10	21	0	3	0	6	0	11	9	15	0	11	12	14	2	15	7	3	2	12	4	7	6	11	11	7	0	12	7	10	13	7	0	0	0	10	0	5	14	8	1	0	0	17	4	8	3	12	12	8	6	0	16	7	0	0	21	12	0	5	0	12
12	0	0	8	0	16	2	11	11	12	13	3	16	7	13	0	6	8	17	18	19	17	8	21	15	2	11	12	12	0	0	3	0	6	9	10	0	16	0	18	0	6	15	10	0	0	7	6	15	0	0	8	10	16	13	12	15	14	0	2	0	7	0	8	0	14	10	8	14	8	9	7	0	11	12	0	0	7	9	12	3	19	0	11	8	12	8	0	14	20	11	0	0	11	0	0	11	9	3	0	0	5	0	0	9	0	2	7	10	12	10	0	0	4	0	11	4	1	2	5	0	1	7	8	0	13	0	0	13	0	22	0	10	9	0	1	14	0	7	5	0	5	4	10	2	2	5	2	0	0	12	13	0	2	9	7	9	14	0	11	6	4	13	9	6	0	0	13	16	13	16	0	13	11	0	9	12	8	0	8	14	10	15	11	9	9	18	0	0	4	12	9	16	12	12	10	0	21	0	0	8	0	13	0	0	0	0	12	17	6	3	9	0	11	7	14	4	14	11	11	7	13	0	0	12	0	0	0	0	4	0	0	7	0	0	0	14	8	8
13	0	3	5	0	8	0	13	0	0	4	9	0	16	0	13	12	0	0	9	22	9	9	9	0	11	0	0	5	14	9	12	0	0	11	11	9	0	11	6	13	15	15	7	12	20	5	10	2	0	17	15	6	5	0	7	8	0	10	0	0	0	16	18	0	8	13	6	0	15	0	0	10	0	7	8	17	0	6	5	13	19	8	7	6	10	0	4	8	12	10	0	2	13	5	14	8	8	0	11	2	6	5	13	0	4	5	0	1	11	8	12	0	0	9	9	9	6	16	18	0	0	0	10	4	11	13	2	14	20	2	1	12	0	21	10	0	0	13	7	14	0	13	8	19	6	0	0	0	0	3	15	0	10	13	12	7	3	9	0	17	2	11	6	0	17	17	0	0	0	0	0	0	9	0	0	14	5	15	0	13	12	14	0	7	0	8	0	12	0	15	0	5	1	8	0	0	7	0	0	9	12	0	4	7	0	20	0	8	8	0	0	0	0	4	0	1	11	14	21	19	7	0	16	0	0	4	15	1	10	9	16	0	0	8	0	13	0	4
14	16	9	0	18	7	0	11	2	0	0	0	7	18	2	13	11	17	10	17	10	0	0	0	0	0	15	0	18	17	6	13	12	13	8	6	11	19	0	7	0	0	0	18	13	7	15	9	14	13	4	0	12	6	13	5	7	1	0	12	0	18	0	16	0	22	0	3	1	3	9	0	0	12	7	11	0	0	0	0	0	6	10	15	0	0	2	9	23	0	8	0	0	9	0	4	0	5	8	11	8	14	11	6	0	12	14	13	12	0	14	1	0	3	9	0	0	20	13	17	0	0	12	4	9	1	0	0	14	8	9	18	14	3	14	7	0	0	8	0	10	7	2	5	0	7	8	13	14	0	9	9	14	0	0	5	2	19	0	0	0	0	3	15	14	10	9	0	0	10	7	9	20	13	9	12	0	0	9	0	0	0	0	20	16	4	4	7	0	0	11	5	2	0	13	10	0	0	11	4	0	17	0	0	11	0	9	11	4	4	3	0	14	0	0	0	11	0	16	2	0	0	0	0	12	19	6	0	12	4	3	11	9	19	0	8	8	12	0
15	11	14	8	0	7	21	13	0	17	7	7	0	0	8	9	12	3	13	7	10	15	1	0	0	9	19	13	0	11	0	0	13	0	19	5	0	0	7	0	15	0	12	13	9	10	16	4	18	14	3	0	10	0	0	17	7	11	16	9	12	11	13	0	4	0	7	11	0	4	0	16	7	0	8	18	9	4	12	22	0	8	6	1	0	3	0	5	2	4	0	7	14	0	0	15	2	0	12	9	2	0	4	10	0	12	14	19	7	11	4	13	11	11	0	8	11	15	0	0	0	0	0	6	0	10	19	0	0	20	13	18	0	17	7	4	11	0	7	0	0	12	11	0	0	16	16	0	0	10	0	12	0	2	23	17	4	0	11	8	18	16	10	12	6	6	6	13	0	0	0	0	16	0	0	0	7	9	0	8	0	11	8	10	0	10	0	7	8	11	13	0	16	11	8	0	3	0	4	13	20	3	1	6	0	10	9	18	0	11	7	0	0	3	6	19	16	8	15	14	8	0	0	13	11	2	17	16	0	11	0	0	15	0	11	13	13	0	8
16	0	6	7	16	0	20	15	16	13	3	19	5	15	0	12	0	5	0	16	14	12	12	15	16	0	17	16	14	0	5	0	0	2	12	16	0	0	0	18	0	0	12	9	7	12	0	2	4	0	17	0	6	0	10	2	13	0	4	8	0	0	0	0	5	18	13	0	0	14	6	9	9	8	0	4	11	11	4	11	4	10	12	0	11	14	14	12	0	15	0	14	12	6	11	13	4	0	13	0	0	21	0	0	10	10	8	0	0	0	0	6	0	12	0	0	15	12	0	7	11	0	9	16	0	10	9	25	5	1	12	16	6	12	17	0	0	0	0	1	5	10	6	0	15	10	15	0	0	10	0	13	11	0	0	9	7	13	6	13	8	4	11	0	6	0	2	12	0	8	0	14	0	6	3	17	17	0	0	12	9	0	0	2	9	17	2	16	8	11	13	9	9	0	0	1	6	1	0	11	14	5	3	6	14	14	0	0	16	8	0	7	15	1	12	10	0	0	11	6	15	12	5	0	0	9	14	0	11	1	8	0	7	0	14	8	6	0	15
17	15	8	0	9	10	8	15	13	8	12	9	6	8	7	19	6	7	21	0	0	0	13	13	11	0	15	0	13	19	11	15	6	0	0	0	12	9	11	13	12	0	0	0	0	10	17	13	11	0	0	2	12	0	3	20	14	6	10	6	0	2	12	0	12	18	13	0	0	0	0	0	11	0	14	9	16	0	10	0	16	16	0	0	11	6	10	0	13	12	8	0	0	13	7	6	0	7	1	10	19	16	11	12	0	18	16	0	12	13	0	7	15	6	0	0	0	17	8	0	0	19	16	16	0	14	8	6	15	9	0	0	0	13	6	0	0	10	0	14	15	19	7	11	0	0	0	2	21	1	9	0	11	12	15	11	7	1	10	5	14	10	13	0	7	6	13	7	9	11	19	15	16	14	5	15	6	21	3	12	10	0	0	10	0	9	4	0	0	15	13	0	18	11	8	11	4	0	0	0	3	9	12	14	10	0	16	7	0	7	3	0	0	0	16	13	0	0	0	0	0	0	0	0	5	0	20	21	4	9	9	9	11	10	0	9	6	2	6
18	9	2	0	14	21	0	0	5	0	11	11	12	0	15	8	3	0	13	6	17	17	8	15	2	15	14	10	16	9	11	5	10	5	0	11	0	8	9	12	0	0	3	0	7	16	12	6	0	0	12	0	0	0	12	4	17	7	0	11	0	16	12	14	0	11	14	0	0	0	9	5	9	11	0	16	16	11	17	0	12	16	9	8	12	18	0	10	4	0	0	0	0	3	18	8	8	14	17	5	9	18	13	0	0	9	0	11	10	8	0	8	0	15	13	20	0	10	17	10	2	9	18	8	0	0	12	0	10	20	15	0	0	14	13	12	0	13	2	0	8	1	0	13	14	0	0	7	0	0	0	7	8	0	9	23	0	0	8	14	22	0	15	4	7	20	8	20	0	11	14	13	11	15	0	5	13	0	0	16	13	0	6	10	11	1	17	14	9	8	16	12	0	20	2	0	6	1	12	9	8	0	14	0	11	0	15	0	0	12	0	18	16	10	17	0	11	13	0	0	3	0	0	12	17	13	10	10	6	11	0	7	22	0	6	6	10	0	0
19	0	0	0	9	0	0	1	10	0	8	6	5	11	17	0	7	0	12	0	8	10	18	0	15	6	7	0	4	17	10	14	0	13	11	11	0	2	8	10	0	0	9	16	9	7	9	0	0	9	11	0	11	12	0	0	0	7	17	8	2	10	8	16	0	16	6	10	13	0	19	0	9	17	9	9	14	0	0	2	0	9	16	8	0	8	8	12	0	0	11	7	8	20	0	6	13	0	0	0	0	8	0	16	20	16	0	9	10	0	0	8	10	0	6	14	16	17	0	14	7	19	8	0	0	0	0	0	8	0	13	0	17	6	0	10	0	16	3	6	19	11	0	7	1	9	6	0	0	12	10	8	7	7	5	13	0	12	17	11	10	7	17	13	15	11	12	0	0	6	15	0	0	0	11	0	21	7	15	1	2	10	6	8	0	14	0	5	16	6	2	0	12	11	9	9	17	13	0	10	18	10	6	7	15	13	18	14	14	9	11	17	19	0	0	16	0	21	7	6	0	16	15	13	15	13	4	11	0	8	0	2	0	15	19	15	10	0	0
20	0	5	0	0	6	16	0	21	17	10	0	9	17	0	4	14	11	8	0	0	0	0	16	12	10	0	5	0	10	12	13	13	9	0	15	9	0	0	15	0	10	0	0	0	0	13	0	0	9	19	8	0	13	2	0	18	4	15	0	5	10	0	0	0	0	14	0	8	21	8	0	7	3	9	8	0	0	10	0	16	7	4	0	15	5	0	0	11	15	19	19	14	0	7	3	0	0	0	1	7	0	10	13	0	6	11	3	8	18	0	0	0	0	9	0	1	15	21	14	0	12	12	4	15	12	10	0	0	0	0	15	0	21	17	12	7	7	0	8	10	6	18	0	9	17	9	0	12	8	11	16	5	4	13	0	11	16	0	16	15	16	9	0	11	5	5	10	0	15	0	19	7	3	13	14	0	16	11	19	13	7	0	6	10	0	10	0	0	0	17	7	5	8	10	15	9	4	13	0	0	0	14	0	5	3	7	0	10	1	7	16	7	3	0	9	4	0	13	0	8	0	17	10	8	2	19	0	21	4	9	1	13	14	27	8	13	16	14
21	2	2	7	0	9	20	10	18	0	15	18	0	17	0	7	10	0	19	10	0	10	8	0	0	11	16	10	5	17	0	17	6	0	12	11	0	0	15	12	14	0	0	0	8	17	0	16	4	20	4	0	10	0	12	9	0	10	13	15	11	7	12	1	8	10	17	0	4	0	0	0	0	15	0	11	12	9	0	9	11	19	4	0	19	0	0	0	4	10	11	9	0	4	8	0	17	12	13	0	18	20	7	8	11	0	22	9	0	10	13	0	12	0	9	4	4	1	6	0	2	8	12	12	12	12	0	2	0	10	5	11	13	11	20	0	0	11	19	20	1	8	13	0	12	9	0	0	1	0	0	11	12	4	10	6	0	0	0	16	15	14	2	0	13	0	13	9	16	12	20	0	6	9	11	7	4	4	9	5	7	0	0	0	11	5	0	2	0	10	0	0	11	18	25	0	0	9	0	6	0	18	5	13	14	10	0	12	6	3	0	2	11	8	0	9	20	9	0	12	0	0	10	5	14	10	0	0	14	7	3	12	4	6	12	7	19	12	22
22	0	9	0	5	9	3	18	5	16	15	22	17	0	16	9	6	18	3	14	3	10	15	13	7	0	15	12	10	0	5	21	9	3	0	6	7	0	18	15	8	0	0	0	8	14	0	9	0	6	3	6	23	5	13	12	12	9	0	9	8	4	0	13	9	0	0	0	0	11	0	9	10	10	0	7	5	3	0	0	7	0	0	10	0	15	5	8	0	19	7	14	10	12	0	0	4	0	0	8	9	2	9	13	0	14	0	9	0	6	6	9	0	7	0	11	6	0	7	0	16	0	17	2	13	18	14	11	0	0	14	0	11	16	0	12	11	14	0	0	0	0	6	0	12	14	0	11	3	6	0	12	0	2	10	20	11	10	0	2	0	11	1	2	9	0	7	0	8	5	16	0	0	15	9	12	11	9	15	8	9	3	10	13	10	13	12	0	11	8	14	18	8	0	13	0	0	11	0	0	9	4	15	0	12	11	16	12	13	12	7	11	0	17	0	0	0	4	0	0	5	0	0	5	13	1	17	10	1	11	10	0	0	6	11	7	0	0	16
23	6	8	14	10	2	1	0	21	7	14	4	0	10	14	8	1	14	0	8	10	7	0	14	8	6	0	8	12	8	14	4	8	7	4	2	6	0	18	0	3	12	4	9	0	13	0	0	5	7	0	0	19	0	0	0	0	12	13	6	8	0	13	11	15	10	0	8	10	12	13	14	0	0	16	17	12	13	12	10	8	0	12	3	12	2	15	0	10	5	18	14	4	0	0	7	10	6	0	0	0	4	0	13	0	0	19	9	0	7	0	10	0	4	14	9	0	11	8	9	16	20	0	3	0	8	6	3	0	17	1	14	12	9	14	0	0	9	0	12	0	10	9	11	13	0	0	9	12	0	8	0	0	11	8	0	5	12	12	0	2	14	0	14	13	8	10	15	10	0	10	6	6	0	6	0	0	22	10	0	22	12	10	15	12	0	0	6	17	17	7	6	0	4	0	0	5	7	0	0	3	15	0	17	5	6	13	0	8	1	0	0	0	7	0	2	6	0	8	5	0	5	5	0	13	3	0	6	0	18	4	16	12	11	20	0	0	0	0
24	11	11	7	17	16	14	0	18	0	15	14	14	12	0	5	0	0	23	9	5	14	16	0	16	0	18	6	10	12	17	22	0	0	10	12	5	0	8	1	0	14	0	8	10	11	14	0	0	0	0	15	0	11	0	13	13	7	18	4	9	0	11	11	9	13	4	0	0	0	6	7	12	3	10	0	7	7	9	15	0	0	0	6	11	14	0	10	0	14	17	0	0	10	15	9	8	11	0	0	14	11	0	19	5	6	8	13	5	0	10	5	14	7	10	0	14	4	13	4	0	18	11	5	0	0	0	13	12	8	14	0	14	0	18	0	17	4	12	4	5	0	0	5	5	10	20	0	0	5	26	5	16	0	15	0	5	13	9	8	0	16	8	5	22	10	9	11	0	10	16	15	9	20	16	0	6	12	12	0	6	11	0	3	1	0	1	3	15	0	0	0	0	0	12	10	0	13	4	14	8	5	0	0	7	0	0	7	13	2	7	12	0	0	0	0	8	0	10	4	17	12	16	5	5	0	15	0	11	15	0	7	9	12	0	12	8	0	0
25	0	16	0	4	0	7	12	0	5	7	1	12	0	7	9	4	0	0	2	7	19	13	6	6	16	3	7	9	0	0	11	5	0	17	0	7	9	0	0	10	12	0	7	12	0	14	9	0	0	0	6	7	8	6	11	0	10	12	6	12	3	0	6	23	12	15	0	0	8	17	15	8	12	11	7	4	0	2	13	0	18	0	13	0	10	12	5	0	8	0	8	0	14	0	0	10	10	7	14	15	0	4	17	9	15	11	0	0	0	0	9	16	8	0	12	5	17	11	0	6	0	16	0	5	10	12	15	6	0	8	4	6	0	9	0	12	2	14	6	18	0	0	0	14	6	0	6	5	9	0	12	0	5	16	0	10	0	5	2	0	12	8	11	20	11	0	0	7	6	0	0	0	0	14	5	0	9	11	4	0	0	0	0	7	12	0	9	0	4	0	9	0	12	3	17	0	10	8	13	0	0	10	0	22	0	0	1	10	5	0	14	10	0	0	10	0	16	18	17	10	0	0	0	13	7	11	0	10	16	17	0	0	0	9	10	0	6	16
26	6	11	15	7	0	12	13	0	10	5	20	3	8	0	0	0	6	4	10	1	1	0	0	3	9	0	8	4	0	0	5	0	0	0	0	0	13	0	16	13	18	13	0	9	0	0	0	0	6	0	17	11	17	0	0	9	12	13	13	0	20	18	0	2	0	0	22	0	0	0	0	9	16	14	6	10	15	12	7	7	8	2	9	0	7	0	12	3	18	0	15	0	12	0	17	0	8	8	7	7	0	15	0	8	5	11	9	13	7	6	13	8	0	7	21	8	15	6	2	17	0	14	0	8	12	0	19	8	9	4	0	0	6	0	15	0	0	0	13	3	0	13	7	9	9	13	10	10	0	9	10	11	0	14	8	0	0	15	0	21	0	0	14	12	14	14	14	0	0	16	4	0	9	9	20	9	13	16	0	13	9	8	0	6	3	6	6	23	11	0	0	15	16	7	12	5	12	12	8	3	7	0	11	3	18	0	1	0	0	5	0	11	0	0	0	7	0	12	0	5	0	11	10	13	15	0	5	0	0	17	18	9	9	16	0	7	0	17
27	0	0	11	0	11	13	16	0	3	0	0	1	14	8	0	0	0	20	0	11	10	8	10	7	13	14	0	17	0	8	20	0	8	17	10	6	9	0	14	12	11	0	3	4	15	22	0	18	0	15	9	0	0	0	14	6	0	0	2	13	0	0	4	14	23	0	0	0	9	11	6	8	2	12	14	17	10	4	14	14	16	0	0	0	12	0	15	14	4	0	4	15	19	11	18	12	0	9	0	4	11	17	0	13	13	0	16	6	0	6	7	2	7	5	0	14	6	5	3	13	0	8	12	4	11	2	12	9	8	3	0	0	7	0	3	0	0	2	0	5	6	4	14	7	12	16	10	7	15	13	1	12	12	14	0	0	14	0	0	4	13	5	6	6	0	0	10	15	0	9	11	6	0	0	8	19	18	0	27	3	13	0	0	0	9	8	12	13	25	9	0	15	0	12	17	0	14	6	0	11	4	13	16	0	0	0	3	9	19	4	11	0	0	11	0	17	0	0	13	13	5	7	11	0	14	20	5	0	0	5	0	11	18	0	0	0	9	3
28	10	9	11	10	0	11	10	7	0	16	13	14	14	8	0	0	0	0	0	6	8	10	5	5	10	4	3	7	9	12	5	9	2	16	10	0	4	14	0	0	15	9	7	16	14	8	13	17	0	6	15	0	17	0	11	7	7	12	0	10	0	17	0	15	6	9	15	1	7	19	0	15	12	13	0	16	11	0	9	2	5	0	11	5	15	19	0	11	17	13	13	10	0	0	4	16	13	0	0	0	0	12	16	0	12	11	12	3	11	11	7	15	9	17	10	3	8	0	10	3	13	0	12	10	0	10	0	4	10	7	5	0	18	5	0	0	5	8	11	10	0	0	0	8	0	8	8	4	0	0	6	8	10	8	3	0	5	5	13	3	0	1	9	5	15	8	26	6	18	0	14	0	0	10	21	0	0	0	0	13	0	0	0	0	8	15	15	3	23	13	15	13	10	7	8	18	0	0	7	10	2	0	25	0	13	0	9	4	0	9	6	11	11	9	11	8	8	8	13	0	5	0	0	10	0	8	10	4	17	0	0	15	3	10	15	0	10	15
29	15	12	0	15	0	5	12	10	17	12	0	0	0	8	7	17	10	7	9	0	9	17	0	8	8	8	7	4	15	0	11	10	18	8	0	16	9	14	0	0	0	10	8	13	17	3	0	12	9	0	6	11	0	5	10	10	0	20	8	16	11	6	9	6	0	0	3	14	16	0	9	0	4	0	11	13	11	0	10	9	5	11	6	15	6	6	0	0	8	9	16	15	0	18	17	11	7	3	5	0	0	8	0	9	7	15	6	9	11	0	0	11	8	0	4	0	7	7	14	14	12	0	12	13	6	16	0	0	16	10	9	4	0	2	5	8	12	0	0	8	0	0	0	3	0	10	0	11	0	0	0	8	9	6	5	25	13	0	0	6	9	0	10	0	0	13	0	10	0	0	9	0	0	0	7	0	10	8	10	7	16	18	0	0	9	17	0	0	11	16	10	18	10	6	1	1	0	3	25	15	4	13	16	4	9	0	14	9	0	8	9	7	0	15	10	0	0	0	0	0	0	2	5	9	0	9	16	5	5	4	21	0	16	6	11	2	20	15
30	1	21	10	15	12	13	14	0	8	12	0	0	11	0	3	2	0	0	0	14	18	4	12	3	0	16	0	0	3	0	14	14	0	0	13	17	6	0	6	2	15	19	0	13	7	11	0	6	0	12	14	0	11	15	17	7	0	13	7	7	7	24	16	14	0	0	11	8	5	9	15	6	10	7	5	0	14	9	14	0	6	7	0	6	0	17	0	12	13	13	15	9	9	11	3	0	16	9	4	16	8	13	14	13	0	19	13	13	0	7	8	0	9	11	6	2	7	0	14	5	19	15	4	15	6	0	17	11	16	6	14	14	8	5	15	0	0	8	7	0	0	15	7	2	9	12	10	8	0	0	0	10	0	0	17	10	0	11	3	14	4	8	0	10	13	11	14	0	0	4	11	0	0	0	13	0	0	9	14	11	0	17	18	14	9	12	7	0	12	8	0	7	7	0	7	16	8	13	11	0	8	0	9	0	0	19	14	5	5	13	10	0	16	21	10	0	3	0	8	0	12	20	1	10	16	6	7	7	13	0	9	9	0	3	15	13	12	0
31	0	19	15	19	7	23	13	0	0	9	4	12	0	0	6	0	17	9	8	18	6	0	4	9	3	0	0	13	4	11	15	0	0	2	0	15	6	0	10	2	16	0	6	12	8	0	0	10	14	7	12	0	10	0	7	0	5	11	13	0	10	7	9	14	7	15	0	10	5	16	0	10	13	1	0	7	16	12	13	6	0	9	0	12	9	0	11	6	0	5	1	16	20	0	8	0	0	8	13	4	13	13	0	6	0	0	10	0	0	0	0	0	6	21	9	6	4	5	0	0	15	0	8	0	11	20	0	10	6	17	8	14	0	10	0	13	7	14	9	2	15	15	5	20	6	15	4	10	8	12	9	9	3	0	2	0	6	4	10	8	7	0	17	0	0	4	0	18	9	5	10	0	1	3	11	13	5	8	0	8	5	20	12	13	0	0	7	15	0	0	0	14	15	9	9	6	0	7	13	10	10	0	15	13	8	19	8	11	0	10	0	14	0	11	12	6	12	12	10	15	5	9	11	15	15	3	9	7	7	0	9	23	0	7	0	10	12	0
